Query_id	Ko_id
total_5499046	K10232
total_5499463	K07390
total_5499652	K03771
total_5499694	K07798
total_5499762	K06187
total_5499825	K01174
total_5500116	K02558
total_5500943	K05366
total_55010	K07026
total_5501058	K05847
total_5501060	K10535
total_5501280	K08604
total_5501572	K02058
total_5501621	K02065
total_5501706	K02052
total_5501783	K02400
total_550187	K00428
total_5501938	K15387
total_5502482	K07715
total_5502618	K03408
total_5502619	K02658
total_5503093	K06994
total_5503315	K03671
total_5503597	K07404
total_5503656	K02275
total_5503974	K06978
total_5504093	K07637
total_5504105	K07645
total_5504235	K03799
total_5504444	K01739
total_5504630	K01467
total_5504646	K03786
total_5504814	K14645
total_5505052	K03771
total_5505477	K03571
total_5505571	K11690
total_5505666	K00540
total_5505843	K00428
total_5506116	K13598
total_550620	K03296
total_5506673	K00748
total_5507057	K02042
total_550723	K14673
total_550733	K02004
total_5507376	K10539
total_5507809	K00705
total_5507836	K07710
total_5508190	K03521
total_5508198	K01674
total_5508904	K03723
total_5509179	K02014
total_5509224	K02844
total_5509268	K02038
total_5509452	K15659
total_5509754	K00680
total_5509797	K02844
total_5509814	K03820
total_5509863	K02016
total_5509909	K00729
total_5509973	K00754
total_5510075	K06113
total_5510321	K00261
total_5510659	K03687
total_5510842	K01178
total_5511295	K01507
total_5511348	K02668
total_5512066	K15643
total_5512067	K15671
total_5512167	K00969
total_5512380	K00166
total_5512851	K10532
total_5512934	K02053
total_5513159	K15659
total_5513472	K15667
total_5513487	K15577
total_5513515	K02841
total_5513629	K08151
total_5513677	K01273
total_5514425	K08884
total_5514770	K15431
total_5514996	K07497
total_5515030	K00366
total_5515031	K02004
total_5515354	K07795
total_5515477	K08676
total_5515491	K09539
total_5515588	K01673
total_5515675	K00937
total_5515899	K03767
total_5515929	K01997
total_5515956	K14340
total_5516021	K02005
total_551693	K03694
total_5517155	K15577
total_5517706	K07708
total_5517814	K07638
total_5518409	K02663
total_5518447	K07478
total_5518701	K00587
total_5518866	K06902
total_5518996	K01591
total_5519045	K03433
total_5519103	K07497
total_5519149	K08256
total_5519247	K02047
total_5519248	K02046
total_5519249	K02048
total_5519683	K05366
total_5519794	K07638
total_5519802	K09667
total_5520230	K11527
total_5520712	K11912
total_5521013	K02014
total_5521066	K02666
total_5522552	K02003
total_5523228	K12574
total_5523403	K15662
total_5523527	K08589
total_552382	K08261
total_5523937	K13292
total_5524006	K14987
total_5524116	K13685
total_5524350	K07011
total_5524763	K09700
total_5524827	K00990
total_5525597	K13282
total_5525725	K01032
total_5525829	K08083
total_5525899	K03770
total_5526435	K03270
total_5526436	K06041
total_5526454	K00358
total_5526718	K07696
total_5526765	K03592
total_5526956	K02277
total_5527198	K00256
total_5527567	K02017
total_5527682	K08884
total_5527807	K14987
total_5527832	K06147
total_5527870	K03453
total_5527955	K00372
total_552804	K05555
total_5528384	K07218
total_5528456	K09607
total_5528657	K00748
total_5529289	K07714
total_5529655	K02477
total_5529656	K02478
total_5529666	K00632
total_5529706	K02486
total_5530130	K02018
total_5530231	K03701
total_553028	K01425
total_5530715	K08603
total_5530791	K02660
total_5530792	K02487
total_5531271	K02488
total_5531541	K14981
total_5531994	K00970
total_5532151	K03469
total_5532560	K02666
total_5532581	K15524
total_5532769	K03769
total_5533362	K02301
total_553451	K00360
total_5535033	K06937
total_5535460	K01151
total_5535694	K00859
total_5535848	K05914
total_5536	K07010
total_55364	K02075
total_5536511	K05946
total_5536526	K04079
total_5536544	K00034
total_553660	K07192
total_553684	K08478
total_5536890	K06867
total_553757	K10563
total_5538319	K15654
total_5538561	K00845
total_5538847	K08483
total_5538910	K07263
total_5538969	K00107
total_5539079	K00936
total_5539081	K03413
total_5539082	K03412
total_5539083	K00575
total_5539223	K00261
total_5539298	K03408
total_5539422	K00336
total_553949	K08676
total_5539555	K03432
total_5539622	K03767
total_5539633	K07665
total_553967	K15655
total_5539799	K01305
total_5539826	K07045
total_5539934	K15670
total_5540316	K03522
total_5540411	K15581
total_5540683	K01392
total_5540702	K03768
total_5540831	K05516
total_5540836	K02016
total_5540837	K02015
total_5540880	K07262
total_5540881	K02380
total_5540882	K03671
total_5540885	K04487
total_5540926	K07019
total_5541416	K10441
total_5541417	K10556
total_5541605	K00996
total_5541772	K11711
total_5541960	K02664
total_5542149	K02666
total_5542537	K07636
total_5542734	K07497
total_5542968	K02658
total_5543204	K02453
total_554356	K00313
total_5543724	K14980
total_5543862	K13611
total_5544188	K02456
total_5544196	K02653
total_5544481	K03771
total_5544674	K09820
total_5544748	K11527
total_5544827	K13993
total_5545203	K02040
total_5545450	K04078
total_5545536	K07790
total_5545546	K01673
total_5545547	K00681
total_5545793	K02849
total_5545881	K00688
total_5546348	K10454
total_5546678	K07636
total_5546850	K10004
total_554705	K01277
total_5547611	K03082
total_5547643	K01284
total_5547656	K13587
total_5547953	K15634
total_5547961	K06147
total_5547964	K01277
total_5548161	K06861
total_5548234	K02065
total_5548235	K02066
total_5548266	K00700
total_5548269	K01673
total_5548396	K05995
total_5548850	K07708
total_5549225	K07708
total_5549360	K08641
total_5549361	K00435
total_5550036	K02669
total_5550297	K00647
total_5550404	K13041
total_5550414	K14337
total_5550501	K03768
total_5550511	K07263
total_5550703	K04780
total_5550853	K03687
total_5550906	K02377
total_5550952	K05366
total_5551403	K02477
total_5551404	K00936
total_5552436	K02489
total_5552640	K01278
total_5552725	K07687
total_5552776	K04080
total_5553017	K02020
total_5553063	K13598
total_5553105	K02487
total_5553219	K00507
total_5553303	K05946
total_5553667	K13589
total_5554189	K13021
total_5554399	K03769
total_5554955	K02014
total_5555118	K13993
total_5555215	K06950
total_5555885	K15580
total_5555886	K02033
total_5555887	K15582
total_5555919	K00376
total_5555963	K04015
total_5556245	K13688
total_5556342	K01744
total_5556408	K05786
total_5556649	K00772
total_5556725	K01392
total_5556935	K05778
total_5557001	K01409
total_5557125	K02199
total_5557235	K03169
total_5557987	K02037
total_555840	K02048
total_5558590	K09697
total_5558614	K13685
total_5558623	K03843
total_5558816	K01053
total_5558848	K08884
total_555912	K03322
total_5559217	K02075
total_5559289	K07255
total_5559461	K11712
total_5559561	K04561
total_5559782	K01744
total_5560419	K07239
total_5560487	K00041
total_5560500	K07264
total_5560615	K06200
total_5561127	K09971
total_5561380	K00362
total_5561552	K01673
total_556164	K13893
total_5561825	K11711
total_5561842	K13993
total_5563019	K00128
total_5563837	K09667
total_5563941	K04762
total_55641	K02054
total_5564477	K03286
total_5565054	K16052
total_5565055	K01726
total_5565272	K05813
total_5565528	K02020
total_5565574	K12510
total_5565731	K07542
total_5565855	K06160
total_5566421	K02004
total_5566648	K02564
total_5566668	K05813
total_5566685	K04065
total_5567023	K01183
total_5567071	K00874
total_556711	K05516
total_5567474	K03687
total_5567683	K04078
total_5567859	K11688
total_5568043	K02527
total_556849	K08738
total_5568595	K02668
total_5569091	K15553
total_5569103	K02558
total_5569104	K09667
total_5569447	K00185
total_5569448	K00184
total_5569522	K02485
total_5569549	K02277
total_5569601	K11689
total_556998	K03676
total_5570101	K00100
total_5570273	K01746
total_55703	K02477
total_5570641	K05788
total_5570673	K06147
total_5570674	K01990
total_5571162	K08884
total_5571542	K14987
total_5571682	K01392
total_5571696	K00705
total_5571930	K12994
total_5572095	K01425
total_557215	K04013
total_557217	K03532
total_5572796	K01181
total_557291	K02172
total_5573039	K05364
total_5573116	K02030
total_5573456	K04078
total_557363	K00376
total_5573785	K15467
total_5574043	K03407
total_5574110	K01895
total_5574139	K15580
total_5574149	K14335
total_5574744	K03798
total_5574884	K07644
total_55750	K02450
total_55751	K02451
total_5575131	K08295
total_5575491	K00937
total_557551	K03296
total_5575697	K07708
total_5575823	K07240
total_5575900	K01338
total_5576094	K00927
total_5576109	K02401
total_5576110	K02400
total_5576204	K01262
total_5576326	K00240
total_5576493	K02663
total_5576746	K09164
total_5576918	K13685
total_5577056	K07478
total_5577144	K03455
total_557742	K15862
total_5577712	K00366
total_5577774	K12995
total_5577778	K05814
total_5577779	K05815
total_5577886	K07647
total_557802	K09758
total_5578044	K01953
total_5578147	K03797
total_5578346	K02419
total_5578518	K04079
total_5578693	K03535
total_5578883	K01744
total_5579700	K00330
total_5579882	K13007
total_558005	K11073
total_5580468	K06973
total_5580915	K00631
total_5581254	K12340
total_5582045	K02659
total_5582084	K10439
total_5582087	K00261
total_5582239	K15513
total_5582247	K01092
total_5582497	K14987
total_5582657	K02400
total_5583261	K00371
total_5583262	K00373
total_5583428	K13589
total_5583470	K02486
total_5583599	K01834
total_5583880	K12984
total_5584407	K11443
total_5584659	K01262
total_5584690	K02237
total_5584696	K02487
total_5585045	K01491
total_5585139	K00677
total_5585338	K02453
total_5585589	K01617
total_5585632	K13003
total_5585961	K01647
total_5587045	K06041
total_5587337	K02654
total_5587416	K00266
total_5587447	K04078
total_5587546	K15358
total_5588091	K13007
total_5588100	K13668
total_5588102	K00966
total_5588111	K07497
total_558818	K03296
total_5588248	K02485
total_5588386	K00721
total_55886	K03701
total_5588644	K12283
total_5588701	K08311
total_5589019	K07071
total_5589053	K03852
total_5589111	K03769
total_5589157	K13895
total_5590014	K07026
total_5590425	K01619
total_5590624	K03152
total_5590652	K07654
total_5590684	K05365
total_5590771	K02242
total_559131	K00797
total_5591475	K03797
total_5591604	K06026
total_5592017	K03797
total_5592426	K00681
total_5592488	K05786
total_5592669	K02482
total_559275	K00067
total_5593109	K12984
total_559332	K11073
total_5593528	K02021
total_5593535	K07516
total_5594166	K01265
total_5594314	K07533
total_5594456	K00372
total_559449	K00827
total_5594495	K01354
total_5594855	K11527
total_5595029	K02412
total_5595389	K03772
total_5595692	K02037
total_5595715	K00100
total_5595880	K00123
total_559632	K02058
total_55965	K04764
total_5596692	K10715
total_559670	K00406
total_5597150	K00615
total_5597637	K10229
total_5597700	K05847
total_5597857	K02411
total_5597930	K13001
total_5598234	K00344
total_5598395	K12511
total_5598602	K11690
total_5598682	K03799
total_5599109	K01840
total_5599199	K03319
total_5599296	K02556
total_5599312	K09696
total_5599607	K00926
total_5599681	K07347
total_5599682	K07346
total_559984	K02666
total_559985	K02665
total_5599948	K15658
total_5600538	K07497
total_5600854	K00362
total_560100	K07085
total_5601257	K07058
total_5601281	K08884
total_5601375	K02035
total_5601606	K03687
total_5601692	K08307
total_560184	K07192
total_5601892	K05994
total_5602278	K09001
total_560241	K02527
total_5602435	K03408
total_5602805	K07114
total_5603040	K14980
total_5603119	K07798
total_5603315	K07704
total_5603347	K07497
total_5603358	K00362
total_560338	K01621
total_5603638	K13613
total_5603742	K03772
total_5603781	K02574
total_560381	K08677
total_5603957	K07533
total_5604532	K04078
total_5604715	K01993
total_5604836	K01467
total_5605289	K12984
total_5605331	K03742
total_5605452	K03118
total_5605773	K10440
total_5606324	K07693
total_5606345	K02194
total_5606842	K01258
total_5607203	K00257
total_5607208	K03821
total_5607281	K00008
total_5607816	K02666
total_5608263	K13588
total_5608394	K07790
total_560865	K01802
total_5608857	K03406
total_5609123	K02666
total_5609298	K02450
total_5610089	K15387
total_5610364	K11688
total_5610849	K07718
total_561087	K08191
total_561133	K00175
total_5611457	K02575
total_5611459	K04078
total_5611514	K11688
total_5611603	K01419
total_5611604	K03667
total_5611791	K10189
total_5611792	K10188
total_5612252	K00754
total_5612316	K00605
total_5612346	K02279
total_5612348	K02278
total_5612376	K00240
total_561244	K03654
total_5612481	K01179
total_5612563	K08296
total_5612593	K10232
total_5613010	K08082
total_5613015	K08303
total_5613147	K13598
total_5613760	K00278
total_5613815	K08307
total_5614223	K01628
total_5614310	K12686
total_5615570	K13993
total_5615582	K04013
total_5615588	K00372
total_5615589	K02575
total_5615596	K01200
total_5615613	K00372
total_5615710	K03814
total_5615725	K00874
total_5615945	K11621
total_5615987	K04780
total_5616216	K07386
total_5616502	K14596
total_561661	K11688
total_5617271	K03521
total_5618049	K03770
total_5618383	K00986
total_5618480	K03767
total_561849	K08676
total_5618517	K07284
total_5618582	K03562
total_5618586	K03640
total_561864	K02670
total_5619091	K02670
total_5619461	K02664
total_5619870	K03522
total_5619871	K03521
total_5621589	K04780
total_5621591	K00926
total_5621647	K02112
total_5621953	K02667
total_5622148	K02556
total_5622185	K01744
total_5622192	K03521
total_5622452	K07787
total_5622880	K03770
total_5622963	K12994
total_5623492	K15663
total_562379	K01436
total_562380	K01467
total_5623943	K01628
total_5623956	K05946
total_5624551	K02004
total_5624618	K00104
total_5624813	K04078
total_5624823	K13444
total_5625408	K02277
total_5625446	K10800
total_5625448	K01989
total_5625463	K11890
total_5625548	K11688
total_5626106	K08479
total_5626259	K03544
total_5626743	K01744
total_5626882	K11177
total_5626884	K13993
total_5626891	K03652
total_5626893	K03701
total_5626933	K07649
total_5627109	K02314
total_5627192	K04758
total_5627250	K04762
total_5627307	K03544
total_5627445	K02487
total_5627759	K15313
total_5628032	K00058
total_5628060	K01423
total_5628312	K07665
total_5628378	K10439
total_5629096	K03676
total_5629150	K05365
total_5629172	K01529
total_5629473	K03301
total_5629747	K10556
total_5630109	K01546
total_5630443	K07696
total_5630618	K03676
total_5630678	K07768
total_5630679	K07667
total_5630715	K07799
total_5630822	K01993
total_5630977	K00376
total_5631483	K01322
total_5631493	K02655
total_5632003	K03889
total_5632065	K03772
total_5632335	K07390
total_5632343	K07665
total_5632344	K07644
total_5632406	K07047
total_5632667	K15577
total_5632714	K02057
total_5632715	K02057
total_5632770	K11688
total_5632820	K04079
total_563283	K00437
total_563319	K01744
total_5633300	K02668
total_5633314	K07088
total_5633507	K03453
total_5634405	K05815
total_5634407	K05816
total_5634586	K01278
total_5635093	K09667
total_5635286	K03530
total_5635493	K02036
total_5635551	K03687
total_5635667	K07667
total_5636060	K07263
total_5636431	K00946
total_5636565	K06867
total_5637056	K08884
total_563738	K06901
total_5637425	K04762
total_5637724	K00338
total_5638287	K07681
total_5638514	K01338
total_5638592	K05772
total_5638813	K02426
total_5639325	K08256
total_5639592	K01439
total_5639768	K07646
total_5639794	K06217
total_5639814	K02666
total_5639957	K02556
total_5640633	K02014
total_5641240	K01142
total_5641330	K09758
total_5641964	K04762
total_564205	K11898
total_5642665	K13589
total_5643444	K07696
total_5643455	K00368
total_5643532	K01995
total_5643758	K01297
total_5644102	K02066
total_564418	K02355
total_5644246	K06147
total_5644312	K05555
total_5644440	K03798
total_5644670	K02199
total_5644693	K02046
total_5644701	K00333
total_5645101	K03521
total_5645397	K16043
total_564544	K00641
total_564548	K02489
total_5645779	K11358
total_5646281	K01840
total_5646659	K15660
total_5647085	K02652
total_5647172	K03676
total_5647465	K00175
total_5647859	K00926
total_564786	K11744
total_5647920	K02653
total_5648191	K05999
total_5648433	K00290
total_5648760	K01662
total_5649010	K00721
total_5649483	K05816
total_5649710	K08604
total_5650057	K00540
total_5650058	K01011
total_5650086	K13614
total_5650182	K09667
total_5650566	K03671
total_5650802	K07793
total_5650861	K02275
total_565103	K00335
total_5651084	K01674
total_5651165	K03667
total_5651255	K00100
total_565160	K02237
total_5651636	K03517
total_5651799	K03671
total_5652131	K12583
total_5652202	K03641
total_5652429	K09013
total_5652634	K02015
total_5652849	K03797
total_5652859	K03411
total_5652871	K07264
total_5653357	K12583
total_5653589	K01424
total_5653590	K01744
total_5653962	K13993
total_5654014	K00426
total_5654148	K01533
total_5654301	K08884
total_5654901	K03667
total_5654902	K01419
total_5655116	K07667
total_5655119	K07708
total_5655425	K02622
total_565545	K08483
total_5655450	K03770
total_5655598	K06867
total_5656226	K00331
total_5656319	K08676
total_5656902	K01990
total_5657055	K05516
total_5657315	K07279
total_5657318	K08884
total_565744	K03407
total_5657736	K02759
total_565784	K02075
total_5657905	K03769
total_5657928	K00936
total_5658046	K11912
total_5658309	K01286
total_5658459	K07404
total_5658494	K05995
total_5658639	K07462
total_5658715	K07788
total_5658950	K15011
total_5659159	K01356
total_5659881	K10440
total_5659883	K02058
total_5659983	K00117
total_5660166	K12984
total_5660413	K16052
total_5660479	K00947
total_5660646	K00036
total_5661002	K15555
total_566115	K07508
total_5661530	K02034
total_566178	K07710
total_5661888	K03701
total_5662441	K06147
total_5662562	K01392
total_5662687	K03657
total_5662738	K10715
total_5663014	K03703
total_5663059	K07027
total_5663334	K01989
total_5663348	K07221
total_5663412	K02660
total_5663996	K01779
total_5663997	K04780
total_5664029	K11527
total_5664153	K15655
total_5664256	K01423
total_5664563	K03101
total_5665528	K01322
total_5665572	K01953
total_5665691	K01744
total_566577	K07687
total_5666026	K02489
total_5666186	K07659
total_5666460	K02301
total_5666967	K11749
total_5666996	K00118
total_5667408	K15328
total_5668129	K08964
total_5668145	K00426
total_5668411	K01419
total_566843	K02040
total_5668479	K02114
total_5669177	K02486
total_5669422	K12287
total_5669453	K06147
total_5669729	K02656
total_5669730	K09667
total_5669853	K02114
total_5669924	K11898
total_567035	K04079
total_5670702	K00376
total_5670984	K11073
total_5671617	K03530
total_5671629	K04078
total_5672041	K00019
total_5672044	K02014
total_5672225	K04063
total_567252	K02490
total_5672774	K00926
total_5672843	K01278
total_5673257	K03676
total_5673339	K13584
total_5673654	K07778
total_5673757	K08177
total_5673989	K08884
total_5674238	K03772
total_567435	K12615
total_5674357	K05814
total_567436	K00826
total_5674387	K00786
total_567439	K00605
total_567443	K09667
total_5674611	K11358
total_5675084	K02279
total_5675353	K07708
total_56757	K15644
total_56758	K15644
total_5675843	K01256
total_56759	K15670
total_5675955	K08641
total_5676021	K01895
total_5676053	K13277
total_5676061	K15631
total_5677045	K08177
total_5677446	K03772
total_567772	K00540
total_5677813	K01744
total_5677961	K03671
total_5678119	K07223
total_5678135	K01127
total_5678199	K15660
total_5678923	K08884
total_5679041	K01305
total_5679229	K02470
total_5679624	K03101
total_5679672	K09667
total_5680032	K15387
total_5680047	K03687
total_5680479	K04046
total_5680760	K03446
total_5681048	K01305
total_5681142	K15662
total_5681363	K00926
total_568142	K03843
total_5681429	K02056
total_568148	K05366
total_5681480	K02016
total_5681815	K11103
total_56819	K13051
total_56820	K09919
total_5682067	K02237
total_5682459	K04079
total_5682461	K09503
total_5682465	K02016
total_5682885	K01805
total_5682962	K03767
total_5683030	K11909
total_5683056	K05914
total_5683074	K01112
total_56832	K00330
total_568352	K00266
total_5683623	K11891
total_5683699	K00547
total_5683711	K01005
total_568380	K07689
total_5684091	K12993
total_5684370	K10013
total_5684582	K05838
total_5684608	K01737
total_5684768	K08738
total_568496	K01277
total_5685189	K06147
total_5685465	K03931
total_5685642	K14981
total_5685643	K14980
total_5685668	K13591
total_5685670	K03535
total_5685713	K13599
total_5685720	K05814
total_5685743	K13598
total_5685969	K04013
total_568614	K11688
total_568670	K00088
total_5686855	K01546
total_5687140	K15864
total_5687188	K00924
total_5687291	K00721
total_5687494	K12574
total_5687854	K07482
total_5688373	K00313
total_5688488	K08256
total_5688914	K02478
total_5688915	K02477
total_5688926	K00356
total_5689319	K07637
total_5689707	K10118
total_5689708	K10119
total_5689830	K00971
total_5689966	K11443
total_5690012	K15659
total_5690238	K13993
total_5690611	K13993
total_5690684	K01818
total_5690953	K07768
total_569133	K00370
total_5691417	K00406
total_5691491	K06902
total_5691555	K11900
total_5691892	K01362
total_5692077	K07007
total_5692195	K01953
total_5692196	K12988
total_5692225	K00368
total_5692430	K05994
total_5692518	K02549
total_5692571	K11688
total_5692650	K06905
total_5692733	K01467
total_5693179	K04079
total_5693451	K04013
total_5694140	K02040
total_569424	K02657
total_569425	K02313
total_5694496	K08156
total_5694512	K02485
total_5694709	K13688
total_5694871	K03774
total_5695364	K02004
total_5695668	K03100
total_569596	K00858
total_5696088	K05367
total_569640	K11069
total_569684	K03814
total_5696881	K08169
total_5697054	K03583
total_5697150	K11443
total_5697304	K15313
total_5697434	K07104
total_5697439	K15977
total_5697475	K03770
total_5697596	K06901
total_5697682	K07272
total_569775	K07712
total_569778	K02674
total_5697905	K07462
total_5697980	K10535
total_5698176	K07641
total_5698177	K07663
total_5698193	K00924
total_5698381	K02020
total_5698388	K08082
total_5698947	K04762
total_5699162	K02052
total_5699234	K07710
total_5699281	K11712
total_5699282	K14987
total_569938	K04046
total_5699427	K07659
total_5699723	K02478
total_569984	K14980
total_5700162	K06896
total_570028	K07390
total_570042	K07039
total_5700712	K01783
total_5700860	K15663
total_5701198	K03667
total_5701861	K07793
total_5701975	K01305
total_5702035	K00748
total_5702085	K08195
total_5702280	K06147
total_5702302	K04079
total_5702869	K00372
total_5703031	K01423
total_5703520	K03703
total_5703675	K08884
total_57039	K06959
total_5703950	K00705
total_5704258	K04078
total_5704947	K02274
total_5705218	K07117
total_5705650	K13590
total_5705660	K01744
total_5705738	K07638
total_5706058	K03296
total_5706501	K09013
total_570651	K13687
total_5707190	K01621
total_5707428	K01463
total_570750	K07708
total_5707824	K00372
total_5707895	K09650
total_5708557	K01338
total_570858	K01674
total_5708715	K10440
total_5708747	K09914
total_5709083	K11689
total_5709553	K00924
total_5709554	K13668
total_5709579	K11896
total_5709615	K08259
total_5709680	K03168
total_5709776	K07795
total_5710019	K07263
total_5710040	K14742
total_5710418	K01362
total_5710810	K01338
total_5711027	K01415
total_5711028	K07637
total_5711032	K08884
total_5711136	K08884
total_5711198	K10715
total_5712160	K00372
total_5712188	K09806
total_5712431	K01625
total_5712614	K03657
total_5712968	K12987
total_5713038	K02014
total_5713117	K02636
total_5713186	K06959
total_5713508	K10440
total_5714323	K09694
total_5714628	K00547
total_5715396	K05773
total_5715397	K06857
total_5715692	K13892
total_5715776	K01423
total_5715788	K01711
total_5715875	K02274
total_5715876	K15408
total_5716	K11004
total_5716149	K15532
total_5716315	K01415
total_5716423	K01277
total_5716626	K05996
total_5716627	K08309
total_5717211	K14407
total_5717610	K00748
total_5718654	K05996
total_5718655	K07642
total_5718886	K02484
total_5718965	K00466
total_571927	K02450
total_5719370	K14645
total_5719769	K12410
total_5719771	K13051
total_5719840	K08884
total_5720398	K06902
total_5720444	K00540
total_5720486	K02658
total_5720517	K07675
total_5720518	K07684
total_5720578	K03530
total_57212	K00128
total_5721352	K02012
total_5721648	K00261
total_5721749	K00240
total_5721979	K09013
total_5722060	K12368
total_5722076	K03568
total_5722182	K01735
total_5722207	K01181
total_5722538	K04759
total_5722628	K07264
total_5722645	K01392
total_5722727	K01895
total_5722837	K03149
total_5722868	K08884
total_5723089	K03562
total_5723113	K06330
total_5723303	K03767
total_5723426	K07486
total_5723542	K00605
total_5723718	K03767
total_5723867	K07039
total_5724088	K07711
total_5724136	K03408
total_572419	K00574
total_5724721	K03771
total_5725035	K08153
total_5725085	K09687
total_5725221	K06415
total_5725297	K07793
total_5725395	K03671
total_5725462	K04069
total_5725497	K02004
total_5725620	K03641
total_5725775	K00360
total_572587	K01491
total_572596	K00059
total_572597	K00645
total_5725970	K00360
total_5725993	K01759
total_5726005	K07681
total_572617	K08850
total_5726171	K02013
total_5726357	K01662
total_5726496	K02575
total_5726622	K06901
total_5726649	K02478
total_5727016	K02477
total_5727134	K07673
total_5727391	K01297
total_5727628	K08303
total_5728229	K01423
total_5728506	K05555
total_5728513	K13049
total_5728711	K13985
total_5728946	K02483
total_5728947	K07768
total_5729688	K02049
total_5729777	K04078
total_5729936	K07516
total_5729942	K04078
total_573020	K00616
total_5730547	K15576
total_5731080	K08884
total_5731148	K13614
total_5731380	K02075
total_573151	K12994
total_5731737	K07552
total_5731895	K07708
total_5732173	K00789
total_5732450	K02077
total_5732451	K02075
total_5732978	K01443
total_5733176	K03385
total_573318	K10001
total_5733344	K11688
total_5734047	K05516
total_5734534	K02657
total_5734660	K07542
total_573469	K06200
total_573482	K00453
total_5735100	K09808
total_5735102	K11085
total_5735304	K10440
total_5735383	K03672
total_5735619	K07636
total_5735883	K02450
total_5736097	K06149
total_5736166	K11901
total_573694	K13816
total_5737113	K14981
total_5737118	K01277
total_5737240	K01537
total_5737476	K06902
total_5737662	K00376
total_5737780	K03469
total_5737932	K01414
total_5738065	K02500
total_5738108	K15655
total_5738233	K13614
total_5738476	K07657
total_5738778	K07264
total_5739033	K03412
total_5739879	K06041
total_5740071	K12941
total_5740389	K07796
total_5740819	K05846
total_5740820	K05847
total_5741073	K03832
total_5741253	K01501
total_5741337	K04044
total_5741724	K01200
total_5741827	K00360
total_5742333	K00655
total_5742665	K02417
total_574296	K07007
total_5743210	K01969
total_5743250	K11688
total_5743379	K00368
total_5743381	K00404
total_5743996	K00103
total_5744884	K01322
total_5745116	K00184
total_5745612	K02054
total_5745627	K06901
total_5745674	K07259
total_5745955	K02337
total_5746339	K00850
total_574665	K13598
total_5746654	K13018
total_574667	K03666
total_5746690	K07019
total_574693	K11749
total_574708	K03814
total_574712	K09810
total_5747240	K10943
total_574727	K03640
total_5747346	K03100
total_5747654	K02650
total_5747699	K04561
total_5748139	K02004
total_5748152	K07217
total_5748288	K00981
total_5748303	K08256
total_5748487	K07789
total_5748983	K06978
total_5749330	K02478
total_574948	K02028
total_5749632	K03641
total_5749747	K00700
total_5749920	K00479
total_5750039	K01358
total_5750379	K01258
total_5750975	K00372
total_5751085	K11749
total_5751236	K10001
total_5751756	K02548
total_5751757	K15431
total_5751953	K03544
total_575208	K02056
total_575227	K11901
total_5752301	K02653
total_5752306	K00874
total_5752773	K00372
total_5752890	K02058
total_5752963	K14335
total_5753033	K01625
total_5753109	K01277
total_5753423	K01004
total_5753766	K00990
total_5754543	K00118
total_5754870	K08676
total_5754883	K05384
total_5755311	K03768
total_5755460	K07675
total_5755556	K01286
total_5755592	K15552
total_5755732	K02463
total_575592	K07264
total_575612	K09971
total_5756171	K07114
total_5756403	K13685
total_5756500	K07716
total_5756531	K15738
total_5756566	K08191
total_5756663	K14980
total_575693	K00832
total_5757075	K02409
total_5757123	K05364
total_5757130	K02014
total_5757159	K13924
total_5757278	K02020
total_5757904	K03284
total_5758494	K07007
total_5758576	K00360
total_5758648	K06894
total_575946	K03768
total_5759492	K11912
total_5759626	K02676
total_5759871	K15660
total_5760066	K02478
total_576029	K07104
total_576034	K00257
total_5760499	K01423
total_5760595	K15659
total_5760714	K11690
total_5760805	K01501
total_576098	K11443
total_5760989	K02489
total_5761144	K08225
total_5761257	K07456
total_5761393	K07642
total_5761435	K02115
total_5761483	K01412
total_576208	K02195
total_5762093	K02108
total_576218	K01999
total_5762335	K01322
total_5762674	K05893
total_5762699	K02118
total_5763100	K08303
total_5763193	K01423
total_5763194	K06200
total_5763280	K00360
total_5763373	K02065
total_5763953	K03076
total_5763954	K00939
total_5763955	K01265
total_5763956	K01434
total_5763975	K02660
total_5764058	K01264
total_5764300	K03771
total_5764401	K02849
total_5764947	K07710
total_5765834	K02046
total_5766971	K15511
total_576702	K02004
total_5767458	K00033
total_5767673	K09970
total_5768406	K13277
total_5768509	K03767
total_5768615	K01619
total_5768703	K00612
total_5769176	K01362
total_5769994	K03535
total_5770029	K01277
total_5770095	K07642
total_5770109	K13051
total_5770128	K03770
total_5770172	K07648
total_5770235	K02844
total_5770944	K12941
total_5771128	K02659
total_5771510	K00360
total_5771993	K04772
total_5772181	K07793
total_5772771	K13051
total_5773324	K07566
total_577375	K02065
total_5774071	K03553
total_5774371	K16011
total_577442	K02668
total_5774599	K00936
total_5774951	K01283
total_5775456	K07264
total_5775565	K02480
total_5775766	K08311
total_5775771	K07687
total_5775773	K00937
total_5775970	K10823
total_5776170	K13895
total_5776274	K04078
total_5776295	K03296
total_5776636	K07644
total_5776780	K07651
total_5776996	K00850
total_5777260	K00360
total_5778175	K09014
total_5778546	K08191
total_5778684	K11927
total_57789	K12995
total_5779202	K03929
total_5779464	K11688
total_5779882	K00748
total_5780167	K00721
total_57802	K03072
total_5780349	K00615
total_5780361	K01243
total_5780521	K01409
total_5780522	K08963
total_5780533	K02420
total_5780814	K02450
total_5780981	K01286
total_5781089	K03550
total_5781545	K02363
total_5781880	K01295
total_57819	K09970
total_57820	K09969
total_5782199	K00919
