Query_id	Ko_id
total_7923333	K02221
total_7923818	K04078
total_7924292	K02005
total_7924745	K05367
total_7924884	K02281
total_7925119	K13993
total_7925902	K01760
total_792599	K00936
total_7926431	K03611
total_7926463	K00354
total_7926659	K15314
total_7926660	K15329
total_7926978	K03611
total_7927346	K07685
total_7927411	K02838
total_7927720	K15663
total_792805	K09650
total_7929230	K01301
total_7929281	K00287
total_7929390	K09794
total_7929391	K00998
total_7929437	K13614
total_7929489	K15431
total_792949	K03536
total_7929507	K01992
total_7929858	K04771
total_7930074	K02106
total_7930251	K00962
total_7930335	K00540
total_7930336	K07124
total_7930516	K12685
total_7930786	K03437
total_7931077	K02315
total_7931418	K12454
total_7931764	K02278
total_793192	K00936
total_7932518	K15662
total_7932691	K00849
total_7932999	K03408
total_7933003	K03412
total_7933329	K07053
total_7933615	K02485
total_7933816	K03088
total_7933884	K00174
total_7933896	K02653
total_793399	K00849
total_7934224	K04084
total_7934754	K11325
total_7935510	K01533
total_7936114	K15257
total_7936157	K01494
total_7936163	K07390
total_7936164	K05527
total_7936233	K03772
total_7936478	K00703
total_7936915	K07010
total_7937046	K00685
total_7937894	K07407
total_7938116	K14987
total_7938251	K09458
total_7938573	K01130
total_7939399	K03667
total_794166	K03649
total_7941863	K03071
total_794196	K03687
total_7942112	K00784
total_7942200	K03667
total_7942381	K03655
total_7942387	K05882
total_7942783	K01452
total_7943244	K00965
total_7943403	K01872
total_7943486	K01166
total_7943531	K06217
total_7943602	K08589
total_7944094	K02662
total_7944254	K03671
total_7944309	K02419
total_7946190	K08083
total_7947178	K07715
total_7947412	K09458
total_7947658	K09699
total_7947771	K00343
total_7948682	K06177
total_7949071	K01409
total_7949279	K15655
total_7949976	K07011
total_7950783	K00554
total_7950832	K12685
total_7951570	K04772
total_7951728	K00324
total_7951843	K02556
total_7952216	K03536
total_795229	K03442
total_7952479	K04046
total_7952756	K04078
total_7952819	K03168
total_7952911	K01266
total_7954698	K05998
total_7955213	K09457
total_7955453	K09984
total_7955467	K08084
total_7955601	K03568
total_7955722	K13584
total_7955872	K01921
total_7955941	K03536
total_7956633	K09458
total_7956685	K02282
total_7957020	K00274
total_7957647	K00966
total_7957785	K02450
total_7957937	K02803
total_7958026	K15387
total_795813	K01989
total_7958190	K01952
total_795858	K03118
total_795883	K02238
total_7959091	K08679
total_7959117	K02237
total_7959305	K11443
total_7959423	K02450
total_7959899	K03687
total_7960220	K00685
total_7960603	K02600
total_7960868	K03772
total_7961102	K03446
total_7962033	K03701
total_7962044	K00883
total_7962133	K01887
total_7962400	K05516
total_7962865	K03724
total_7962880	K07799
total_7963113	K01710
total_7963447	K13612
total_7964210	K08679
total_796454	K06920
total_7964682	K08084
total_7964684	K02672
total_796534	K00703
total_7965952	K06889
total_7966042	K01269
total_79669	K00969
total_7967007	K03703
total_7967125	K03767
total_7967272	K11444
total_7967990	K07796
total_796811	K03771
total_7968316	K08076
total_7968397	K15660
total_7968538	K15727
total_796905	K00547
total_7969262	K00857
total_7969362	K02237
total_7969825	K03696
total_7969829	K04750
total_7969832	K02488
total_7970190	K00790
total_7970392	K15655
total_7970442	K03918
total_7970690	K02409
total_7970736	K02409
total_797122	K00983
total_7971463	K10806
total_7971469	K01423
total_797188	K12543
total_7971952	K12452
total_797250	K00568
total_7972589	K00761
total_7972671	K07715
total_7972879	K01494
total_7972880	K00790
total_797309	K01199
total_79734	K03316
total_7974669	K15855
total_7974953	K01280
total_7976148	K03671
total_7976436	K03981
total_7977023	K01361
total_7977204	K01920
total_7977238	K05540
total_7978089	K01468
total_7978228	K03639
total_7978283	K15660
total_7979363	K03684
total_7979626	K13766
total_797965	K01277
total_7981458	K01277
total_7981593	K03071
total_7982853	K08651
total_7983522	K07315
total_7983552	K01462
total_7983886	K06920
total_7984488	K12297
total_7984804	K01258
total_7985044	K09166
total_798550	K03767
total_7985833	K02401
total_7985839	K00763
total_7985994	K15387
total_7987468	K13277
total_7987640	K02519
total_7988311	K03560
total_7988522	K07776
total_79888	K00884
total_7988903	K02237
total_7988907	K01784
total_7989149	K02014
total_7989721	K01392
total_7989866	K01283
total_7989867	K03592
total_7989909	K01990
total_7990405	K03687
total_7990519	K02667
total_7990522	K02803
total_7990720	K12454
total_799116	K09650
total_7991617	K04078
total_7991753	K12410
total_7992279	K13589
total_7992335	K07720
total_7993348	K07155
total_7993408	K07715
total_7994029	K04046
total_7994250	K01209
total_7994747	K00694
total_799503	K03478
total_799508	K00684
total_799525	K03975
total_7995420	K08256
total_7995461	K01354
total_7995754	K03671
total_7995823	K13041
total_7996663	K12941
total_7997428	K01452
total_7998161	K05539
total_7998845	K01961
total_7999908	K11443
total_7999959	K03327
total_8000706	K00240
total_8000790	K07657
total_8000859	K03296
total_8001295	K01188
total_800213	K07689
total_800214	K07689
total_800216	K02667
total_8002180	K07588
total_800227	K07659
total_8002437	K01631
total_8002545	K01415
total_8003491	K07588
total_8003725	K02282
total_800400	K00494
total_8004034	K03177
total_8004301	K15660
total_8004466	K04043
total_8004817	K01951
total_8004886	K00523
total_8005079	K02400
total_8005416	K15855
total_8005606	K01963
total_8005682	K00857
total_8006008	K14672
total_8006071	K06597
total_8006072	K06598
total_8006171	K00773
total_8006316	K13589
total_8006459	K00786
total_800673	K12510
total_8007519	K05555
total_8007830	K01209
total_8008371	K14051
total_800857	K01362
total_8008911	K04782
total_8008945	K02421
total_8008969	K01423
total_8008986	K02533
total_8010109	K11443
total_8010274	K02653
total_8010813	K15469
total_8010944	K06169
total_8011189	K00703
total_8011984	K01838
total_8012062	K00786
total_8012487	K02657
total_8012674	K04069
total_8012770	K01238
total_8013293	K08309
total_8013396	K05914
total_8013824	K01784
total_801392	K02656
total_8013968	K03764
total_8014695	K12573
total_8014829	K06189
total_8014843	K01467
total_801565	K01167
total_8016250	K03769
total_8016396	K12941
total_8016455	K01256
total_8017394	K02488
total_801783	K15387
total_8018366	K01262
total_801972	K00574
total_8020775	K15012
total_8020855	K06941
total_802102	K12340
total_8021687	K07052
total_8021896	K00936
total_8021992	K00773
total_8022265	K15650
total_8022342	K08282
total_8022371	K04075
total_8022372	K03798
total_8022499	K13991
total_8022582	K04773
total_8022811	K01157
total_8024499	K01392
total_802498	K07806
total_8025820	K01072
total_8025905	K04078
total_8027539	K02488
total_8027592	K00688
total_8027741	K07560
total_8027842	K11443
total_80281	K01295
total_8028272	K11927
total_8028573	K13584
total_8028614	K01897
total_8029122	K01972
total_8029293	K07715
total_803024	K03672
total_8030476	K07263
total_8030547	K06966
total_8030791	K00690
total_8031101	K14058
total_8031327	K03798
total_8031515	K02656
total_80316	K04762
total_8031688	K00849
total_8032599	K00975
total_8032877	K13815
total_8033208	K03281
total_8033209	K03439
total_8033224	K02670
total_8033260	K02004
total_8033485	K07588
total_8033619	K11443
total_8033746	K06173
total_8033937	K02481
total_8034598	K03177
total_8034671	K03655
total_8035050	K15659
total_8035143	K11897
total_8035479	K03088
total_8036194	K01201
total_8036200	K02409
total_8036604	K08589
total_8036742	K02654
total_8037248	K07486
total_8037670	K03294
total_8039630	K03439
total_8039978	K02005
total_8040748	K02412
total_8040866	K13584
total_8040867	K02412
total_8041037	K03628
total_8041039	K01599
total_8041218	K06026
total_8041429	K11991
total_8041524	K12543
total_8041542	K00970
total_8041898	K15655
total_804264	K00703
total_8042938	K12530
total_8043040	K01972
total_8043454	K09687
total_8043522	K01881
total_8043526	K03530
total_8043657	K02421
total_8043674	K11896
total_8043862	K15642
total_8044496	K03412
total_8044497	K03413
total_8044698	K03438
total_8044835	K03216
total_8045004	K03799
total_8045207	K03701
total_8046241	K00685
total_8047440	K15894
total_8047676	K01709
total_8047877	K00685
total_8048096	K05838
total_8048159	K03671
total_8048504	K11103
total_8048800	K15894
total_8049123	K03294
total_804920	K07107
total_8049437	K02450
total_8049583	K04771
total_8049628	K15855
total_8050183	K00344
total_8050596	K02421
total_8050597	K02401
total_8050699	K15451
total_8050827	K03701
total_8050978	K03666
total_8051489	K11689
total_8051852	K01078
total_8052519	K01952
total_8052613	K01283
total_8053092	K03637
total_8053192	K02664
total_805336	K01529
total_8053753	K07715
total_8053770	K01933
total_8054008	K01961
total_8054202	K06920
total_8054432	K04078
total_805453	K06044
total_8054940	K15727
total_8055190	K02221
total_8055834	K01303
total_8056314	K05516
total_8056626	K00626
total_8056910	K02670
total_805748	K04691
total_8057632	K02485
total_8057633	K00936
total_8057731	K13277
total_8058150	K14652
total_8058930	K08776
total_8059217	K03177
total_8059526	K00184
total_8060301	K03272
total_8060355	K01956
total_8060486	K02400
total_8060585	K07787
total_8060677	K00384
total_8060833	K13243
total_806166	K03530
total_8062303	K08884
total_8063004	K00639
total_8063253	K13588
total_8063606	K03071
total_8063743	K01176
total_8063825	K00282
total_8063935	K15665
total_8064696	K00703
total_8064698	K04127
total_8064813	K07798
total_8065207	K11528
total_8065606	K01277
total_8065767	K04078
total_8065816	K00684
total_8066336	K00806
total_806673	K11894
total_8068066	K15642
total_8068545	K13924
total_8069439	K00974
total_8069607	K00765
total_8070213	K01652
total_8071089	K01529
total_807120	K13628
total_8073846	K03650
total_8074302	K15642
total_8074417	K03771
total_8074741	K02652
total_8074747	K01893
total_8074782	K07670
total_8074858	K01467
total_8075014	K06402
total_8075211	K04763
total_8075379	K01358
total_80755	K08884
total_8075734	K00344
total_8075801	K01878
total_807622	K14647
total_8076617	K08679
total_8076636	K15659
total_8076674	K01259
total_8076877	K02477
total_8077175	K00164
total_8077271	K03696
total_8078285	K01591
total_8079001	K06879
total_8079825	K00128
total_8081282	K00684
total_8081593	K01838
total_8081808	K01264
total_808216	K05516
total_8082828	K02666
total_8082831	K03814
total_8083057	K03043
total_8083299	K03687
total_8084155	K07659
total_8085311	K13020
total_8085617	K05995
total_8085704	K00971
total_8086088	K01745
total_8086328	K02242
total_8086814	K00936
total_8086903	K00540
total_8087062	K07806
total_8087359	K01784
total_8087415	K12410
total_8087512	K00936
total_8087594	K15921
total_8088	K11893
total_80881	K05837
total_80882	K05515
total_8088769	K03070
total_8088770	K08259
total_8088781	K02658
total_8089494	K03767
total_8090132	K14368
total_8090748	K15460
total_809151	K08676
total_8091896	K12063
total_8092078	K09786
total_8092503	K02967
total_8093776	K14987
total_8093777	K14987
total_8094348	K03100
total_809544	K03568
total_8096503	K11900
total_8096815	K01687
total_8096887	K15676
total_8097110	K12941
total_8097326	K00694
total_8097592	K01225
total_8097779	K06917
total_8098240	K01400
total_809859	K00762
total_8098955	K01937
total_8099166	K03110
total_8099443	K15655
total_8099518	K15387
total_8099601	K01443
total_8099971	K06176
total_8100004	K07588
total_8100221	K02412
total_8101252	K13584
total_810184	K01452
total_8101920	K13993
total_8102392	K03294
total_8102473	K02288
total_8102799	K01611
total_81038	K01784
total_8104075	K02878
total_8104096	K13953
total_8104352	K08679
total_8104440	K01188
total_8104448	K07667
total_8104721	K07262
total_8104728	K00721
total_8105231	K01714
total_8105294	K00849
total_8105751	K01011
total_8106216	K00226
total_8106271	K02014
total_8107400	K08234
total_810772	K06937
total_8107808	K15431
total_8108448	K03687
total_8109017	K13979
total_8109863	K07798
total_8110091	K04078
total_8110230	K03561
total_8110516	K07406
total_8111498	K06147
total_811181	K02547
total_8112689	K09457
total_8112757	K03723
total_811286	K01289
total_8112973	K01308
total_8113032	K03684
total_8113276	K00970
total_8113279	K14987
total_8114032	K07787
total_8115044	K14058
total_8115136	K07262
total_8115282	K01647
total_8115352	K03536
total_8115434	K00936
total_8117256	K02401
total_8117791	K10942
total_8117849	K07798
total_8118406	K11381
total_8118557	K00568
total_8118741	K06917
total_8118926	K07694
total_8119072	K00688
total_811946	K07709
total_8119856	K00684
total_8120001	K02409
total_8120485	K11443
total_8121371	K02988
total_8121584	K15659
total_812243	K01607
total_8122821	K04780
total_8123202	K01867
total_8123342	K03088
total_8124134	K01443
total_8124257	K14415
total_8124338	K00721
total_8124411	K02768
total_812452	K01362
total_812481	K01599
total_8125278	K08282
total_8125629	K00799
total_8125968	K02281
total_8126009	K11893
total_8126127	K02477
total_8126499	K02488
total_8126905	K04618
total_8127096	K01992
total_8127335	K06168
total_8127420	K01968
total_8127641	K03536
total_8127813	K03439
total_8127996	K00754
total_8128444	K13694
total_8129176	K01465
total_8129339	K06997
total_8129366	K01138
total_8129649	K00884
total_8129742	K02556
total_8129782	K04083
total_812984	K02401
total_8129877	K06027
total_8129973	K01087
total_8129987	K07806
total_8129992	K10012
total_8130356	K00540
total_8130858	K01029
total_813107	K14645
total_8131236	K11717
total_8131237	K04488
total_813152	K09457
total_813201	K00278
total_8132750	K00477
total_8132973	K04762
total_8133132	K01190
total_813317	K04080
total_813345	K12685
total_8133669	K01711
total_8133765	K07793
total_8134171	K07058
total_8134638	K15673
total_8134639	K15671
total_8134747	K02282
total_8134748	K02281
total_8134980	K01400
total_8135023	K06131
total_8135073	K01695
total_8136042	K01874
total_8136230	K05838
total_8136470	K01087
total_8136572	K06177
total_8137166	K01779
total_8137709	K01303
total_8137855	K07560
total_8137951	K08603
total_8138070	K03799
total_8138370	K08641
total_813879	K06894
total_8139211	K01436
total_813937	K02497
total_8139457	K04083
total_8139655	K01585
total_8139840	K10026
total_8140201	K02933
total_8140240	K12983
total_8140318	K07160
total_8140510	K09457
total_814067	K00975
total_814112	K07407
total_8141258	K03574
total_814135	K13613
total_8141554	K01913
total_81419	K03919
total_8142328	K12452
total_8142543	K08679
total_81429	K04780
total_8142920	K05539
total_8143229	K05366
total_8143396	K07560
total_8144025	K11927
total_8144865	K07106
total_8144955	K00990
total_8145007	K09457
total_814593	K12510
total_8146169	K04078
total_8146218	K00975
total_8146257	K03437
total_8147398	K00849
total_8147663	K01266
total_8147796	K03442
total_8147874	K09458
total_8148179	K10012
total_8148193	K04046
total_8148522	K08084
total_8148617	K03748
total_814913	K09020
total_8149270	K04762
total_8149275	K05539
total_8149286	K15897
total_81498	K07568
total_8150943	K02004
total_8151060	K12686
total_8151120	K11688
total_8151861	K02221
total_8152120	K01414
total_8152136	K15660
total_8152367	K01299
total_8152461	K11103
total_8152712	K07796
total_8152736	K03767
total_8153201	K03771
total_8154493	K00705
total_8154659	K00688
total_815492	K06044
total_8155449	K13669
total_8155723	K00965
total_8155725	K00849
total_8155948	K12511
total_8156176	K15358
total_8156380	K07098
total_8156883	K02419
total_8157484	K00574
total_8157995	K03446
total_8158053	K01179
total_8158318	K04751
total_8158857	K01187
total_8159317	K06168
total_81594	K00847
total_8159949	K01955
total_8160271	K03530
total_8160272	K06894
total_8160325	K15431
total_8160329	K03439
total_8160547	K04078
total_8160819	K12618
total_8161035	K04078
total_8161555	K04775
total_8161665	K12542
total_816188	K12542
total_816223	K15387
total_8162690	K00145
total_8162903	K15660
total_8163769	K03070
total_8163999	K14742
total_8164067	K14981
total_8164272	K12685
total_816434	K11326
total_816469	K14644
total_8164748	K00523
total_8164921	K07263
total_8165440	K11443
total_816547	K01631
total_8166305	K01971
total_8166531	K00537
total_8166850	K02672
total_8166894	K00821
total_8166978	K04078
total_8167121	K00494
total_8167570	K03564
total_8167817	K04079
total_816904	K02417
total_8169083	K15894
total_817017	K00858
total_8170523	K01283
total_817061	K04078
total_8171552	K01069
total_81716	K00965
total_8171692	K01504
total_8172777	K00337
total_8172886	K01147
total_8172932	K01283
total_8173102	K03724
total_8173190	K00494
total_8174157	K09457
total_8174592	K00936
total_8174655	K07752
total_8174933	K07226
total_8175288	K04077
total_8175316	K00703
total_8175317	K03671
total_817557	K07798
total_817558	K07787
total_8175676	K00075
total_8176348	K00936
total_8177037	K14981
total_8177072	K00936
total_8177285	K01176
total_8177423	K02916
total_8177424	K02887
total_8177528	K00784
total_8177727	K01640
total_8177865	K02660
total_8178064	K02876
total_817880	K03530
total_8178949	K00024
total_817979	K13584
total_8179856	K02401
total_8179862	K03611
total_8180086	K03555
total_8180260	K15451
total_81810	K04094
total_8181172	K13614
total_8181341	K01269
total_8181598	K04780
total_8181721	K07566
total_8182252	K00936
total_818238	K02474
total_818239	K01147
total_8182655	K03667
total_8183204	K03667
total_8183536	K04780
total_8184158	K04078
total_8184488	K03495
total_8184739	K08567
total_8184742	K15654
total_8184831	K03798
total_818515	K05838
total_8185533	K09131
total_8185757	K07456
total_8186190	K06173
total_8186366	K03101
total_8186618	K04083
total_8186725	K00963
total_8186786	K02600
total_8186914	K03672
total_8187245	K06399
total_8187540	K05592
total_8187639	K00494
total_8188028	K07568
total_8188257	K04078
total_81883	K01392
total_8188989	K00965
total_8189473	K11900
total_8189556	K01409
total_8189600	K10770
total_8189905	K00943
total_8190855	K02315
total_8191723	K12600
total_8191757	K01277
total_8191954	K03152
total_8192670	K12511
total_8192738	K07447
total_8193476	K01299
total_8193702	K13599
total_8194621	K02280
total_8195259	K01269
total_8196436	K07665
total_819711	K02004
total_8197829	K12615
total_8197867	K15358
total_8198234	K13695
total_8198299	K08234
total_81984	K15318
total_8198691	K04078
total_8198692	K04077
total_81989	K01436
total_8199009	K02421
total_8199134	K13051
total_8201101	K05304
total_8201141	K00796
total_8202187	K02667
total_8202502	K12573
total_8203191	K15660
total_8203644	K15387
total_8204133	K06118
total_8204618	K06048
total_8204917	K02400
total_820528	K04763
total_8205485	K01361
total_820636	K01652
total_8207536	K03772
total_8208227	K05540
total_8208542	K07004
total_8209058	K07685
total_8209404	K01493
total_820949	K03412
total_821012	K04762
total_8210342	K12308
total_8211440	K01639
total_8211960	K03666
total_8212052	K12510
total_8213654	K05539
total_8214432	K06879
total_8214461	K01277
total_8214512	K03199
total_8215010	K02477
total_8215303	K11381
total_8215365	K05337
total_8215366	K01669
total_8215439	K09687
total_8215617	K03046
total_8216011	K13815
total_8216326	K00972
total_8216330	K01265
total_8216537	K07318
total_8216543	K11085
total_821683	K02662
total_8216912	K02472
total_8216997	K07789
total_8217035	K01337
total_8217167	K07284
total_8217372	K07386
total_8217377	K13821
total_8217622	K01322
total_8218055	K14696
total_8218352	K15532
total_8218846	K00849
total_8219264	K01362
total_8219268	K06929
total_8219272	K02283
total_8219510	K00540
total_8219575	K00857
total_8219588	K00799
total_8220517	K11717
total_822103	K02282
total_8221107	K13542
total_822144	K00297
total_8221654	K11991
total_8222240	K02412
total_8222259	K06959
total_822236	K03089
total_822369	K11357
total_8223884	K01547
total_8224307	K03071
total_8224630	K07010
total_8226157	K04078
total_8226399	K14058
total_822663	K01809
total_8227059	K15660
total_8228328	K03088
total_8229425	K05710
total_8229836	K01752
total_8229893	K07171
total_8230325	K00850
total_8230572	K00703
total_823062	K02564
total_8231530	K02959
total_8231729	K01881
total_8231732	K07340
total_8232172	K03667
total_8232173	K01419
total_8232175	K04094
total_8232332	K00684
total_8232847	K15313
total_8232887	K08602
total_8232896	K00602
total_8232901	K03408
total_8232946	K00936
total_8233001	K02664
total_8233747	K11904
total_8233759	K07114
total_8234006	K08234
total_8234010	K11927
total_8234105	K11443
total_8234592	K03696
total_8234651	K03667
total_8234767	K02372
total_8234768	K00677
total_8234769	K09949
total_8234770	K00772
total_8234776	K03544
total_8235167	K03536
total_8235674	K01190
total_8236425	K03531
total_8236646	K02242
total_8236712	K04078
total_8236929	K07798
total_8237055	K01278
total_82375	K01802
total_8237891	K00329
total_823806	K03569
total_82381	K01271
total_8239703	K04780
total_8239805	K12960
total_8240600	K12452
total_8241176	K01299
total_8241313	K02238
total_8241406	K12287
total_8241615	K03177
total_8241883	K01066
total_8242004	K06168
total_8242011	K04763
total_8242012	K07106
total_8242013	K00884
total_8242023	K02663
total_8242024	K02662
total_8242026	K02653
total_8242028	K04027
total_8242043	K12615
total_8242410	K14415
total_8242739	K05516
total_8243345	K04044
total_8243563	K13584
total_8243582	K07106
total_8243888	K00517
total_8244077	K15387
total_8244195	K07796
total_8244316	K03319
total_8244400	K11896
total_8244755	K02463
total_8245159	K02666
total_8245179	K03695
total_8247622	K12573
total_8248284	K02666
total_8249820	K00648
total_8249996	K12573
total_8250627	K04078
total_8250786	K02499
total_825105	K02666
total_8251400	K03216
total_8251471	K01283
total_8251862	K12308
total_8251888	K01338
total_8252030	K10943
total_8252453	K02417
total_8252569	K00901
total_8252570	K08988
total_825303	K07347
total_8254000	K07715
total_8254193	K14441
total_8254656	K02656
total_825546	K02556
total_8255701	K02314
total_8255945	K01207
total_8256948	K03684
total_8257049	K01465
total_8257229	K06972
total_8258081	K07243
total_8258420	K03433
total_825861	K04485
total_825931	K04780
total_8259490	K15658
total_8260503	K04773
total_8260625	K03671
total_8260663	K12373
total_826071	K00936
total_8260874	K02450
total_8261197	K01443
total_8262251	K04767
total_8262253	K07696
total_8262255	K03322
total_8262538	K04618
total_8263111	K02671
total_8264069	K08884
total_8264191	K11175
total_8264734	K07486
total_8264745	K00945
total_8265809	K04127
total_826624	K03667
total_8266610	K01749
total_8266704	K04094
total_8266722	K07390
total_8268146	K06217
total_8268797	K15977
total_8269104	K01426
total_8269187	K01999
total_8270245	K15012
total_8270350	K00856
total_8270952	K02412
total_827147	K03769
total_8271934	K03100
total_8271935	K07705
total_8272	K07798
total_8272068	K01266
total_8272094	K00626
total_8272874	K05375
total_8273660	K09457
total_8273810	K07720
total_8273811	K01754
total_8273868	K03296
total_8274271	K01477
total_8274803	K04094
total_8274877	K02412
total_8274965	K02401
total_8274993	K08776
total_8275143	K05365
total_8275715	K02887
total_8276455	K02419
total_82777	K07010
total_8277787	K07670
total_8278082	K13584
total_8278229	K08083
total_8278757	K03767
total_8279861	K07052
total_8280763	K01188
total_828094	K01409
total_8280961	K00703
total_8281380	K02280
total_8281533	K13051
total_8282744	K01081
total_8283331	K13993
total_8283509	K05539
total_82849	K03606
total_8285082	K03611
total_8285298	K01423
total_8285528	K01452
total_8285590	K04751
total_8285815	K03667
total_8286384	K00703
total_8286417	K15921
total_828645	K01454
total_8286920	K04078
total_8287214	K12308
total_8287327	K00161
total_8287474	K11443
total_8287690	K07806
total_8288378	K05838
total_8288463	K00574
total_8288814	K02890
total_8288956	K03100
total_8289101	K01262
total_8289353	K04043
total_8289390	K03768
total_828975	K02221
total_8289990	K00100
total_8290618	K14696
total_8290834	K01183
total_8290863	K14371
total_8291187	K07346
total_8291188	K07347
total_8291233	K02315
total_8291386	K03687
total_8291458	K01970
total_8292194	K01737
total_8292540	K13599
total_8292567	K14368
total_8293938	K04773
total_8294533	K00694
total_8294670	K01183
total_8294802	K00995
total_8295120	K14415
total_8295198	K02279
total_829521	K02419
total_8295398	K13588
total_8295717	K05349
total_8295898	K01477
total_829590	K00837
total_8295986	K02237
total_8296263	K00249
total_8296992	K02279
total_8297607	K03526
total_8297730	K01739
total_8297857	K01284
total_8298009	K15378
total_829935	K00694
total_8300061	K03801
total_8300945	K03671
total_8301014	K08234
total_8301213	K15643
total_8301752	K00936
total_8301904	K01419
total_8302250	K02485
total_830233	K02653
total_830234	K02668
total_8302631	K14415
total_8303687	K11898
total_8304005	K01080
total_8304128	K07664
total_8304808	K15667
total_830578	K07071
total_8306003	K09457
total_830601	K00837
total_8306548	K15895
total_8307337	K03671
total_8307566	K03446
total_8307618	K00701
total_8307674	K04094
total_8307914	K07405
total_8308205	K02242
total_8308273	K15921
total_8309830	K02409
total_8309859	K01662
total_8310237	K04763
total_831074	K08083
total_8310849	K14058
total_8310861	K06351
total_8311087	K15664
total_8311347	K02238
total_8311427	K04792
total_8311822	K08282
total_8311930	K03118
total_8312063	K03465
total_831278	K03439
total_8313274	K03296
total_8313992	K15663
total_8314128	K07689
total_8314215	K06894
total_8314337	K01266
total_8314440	K15675
total_8314507	K10126
total_8314570	K11900
total_8314717	K06177
total_8315253	K01289
total_8316034	K03671
total_8316189	K12941
total_8316614	K13599
total_831695	K04780
total_8317448	K00810
total_8317735	K13525
total_8317845	K05555
total_8317871	K06192
total_8317878	K04046
total_8317921	K14980
total_831918	K07566
total_8319729	K00703
total_8320089	K12543
total_8320167	K00924
total_8320472	K02669
total_8320835	K04078
total_8321022	K07689
total_8321227	K07798
total_8321910	K03770
total_8321914	K13628
total_8322061	K02221
total_8322349	K02650
total_8322522	K03380
total_8322558	K01426
total_8322985	K07347
total_83233	K00382
total_8324214	K03549
total_8324309	K02655
total_8324730	K01415
total_8325763	K03767
total_8326859	K02237
total_8327419	K03432
total_8327456	K04083
total_8327987	K07714
total_8328139	K13276
total_832908	K05995
total_8329432	K03327
total_8329434	K01845
total_8329588	K15257
total_8330252	K03439
total_8330475	K03433
total_8330578	K02412
total_8331038	K00681
total_8331094	K13590
total_833137	K02485
total_833166	K00694
total_8332935	K07685
total_8333323	K02472
total_8333866	K03177
total_8333912	K02485
total_8334310	K04078
total_8334529	K01362
total_8334815	K04083
total_8335148	K09687
total_833554	K03575
total_8336005	K15662
total_8336232	K03684
total_8336357	K02660
total_8336657	K01607
total_8337258	K03932
total_8337394	K11443
total_833772	K00975
total_8338032	K11927
total_8338313	K02666
total_8338550	K00257
total_8338602	K00128
total_833945	K03426
total_8339551	K03216
total_8339723	K01181
total_8339862	K00077
total_8340157	K03588
total_8340668	K01289
total_8340828	K01362
total_8341150	K14980
total_8341807	K12454
total_8342069	K04078
total_8342109	K02653
total_8342831	K08076
total_8343444	K01278
total_8343619	K00540
total_834366	K07806
total_8344103	K01872
total_8344751	K02400
total_8345950	K02409
total_8346963	K02237
total_8347747	K07056
total_8348092	K00973
total_8348336	K06959
total_8348776	K03631
total_8349450	K14672
total_8349452	K02409
total_8349980	K03769
total_8351149	K00820
total_83512	K00983
total_8351207	K14415
total_8351263	K03216
total_8351514	K04751
total_8351679	K00540
total_8351680	K07390
total_8351702	K01258
total_8351919	K00764
total_8352209	K15431
total_8352520	K05838
total_8353281	K00166
total_8353576	K01266
total_835407	K00936
total_8354248	K12287
total_835428	K02282
total_8354607	K00100
total_8354627	K02665
total_8355969	K14981
total_835649	K01409
total_835672	K03770
total_8357120	K00075
total_835742	K01787
total_8358524	K00705
total_8359286	K07277
total_8359386	K02005
total_8359568	K01792
total_8359584	K07709
total_8359765	K14644
total_8360725	K02014
total_836208	K03799
total_8362933	K02672
total_8365463	K03216
total_8365678	K12618
total_836614	K07047
total_8366175	K11902
total_8367235	K03177
total_8368084	K11897
total_8368566	K04780
total_8368653	K00024
total_8369759	K03687
total_8369883	K01419
total_8370204	K03667
total_8370650	K01289
total_8370794	K01299
total_837134	K14981
total_8372188	K04028
total_8372189	K04028
total_8372193	K10773
total_8372194	K01802
total_8372196	K10026
total_8372197	K06920
total_8372199	K07050
total_8372365	K07798
total_8372366	K07798
total_837245	K00556
total_8372738	K01817
total_837301	K03437
total_8373769	K02653
total_8373921	K10563
total_8374525	K11103
total_837537	K11749
total_8375597	K01438
total_837637	K01409
total_8377219	K01362
total_8377727	K03672
total_8378391	K02221
total_8378855	K02662
total_8378856	K02663
total_8379152	K04751
total_8379501	K03769
total_8379920	K01925
total_8380108	K01283
total_8380373	K07658
total_8381155	K02282
total_8381192	K15451
total_8381205	K02658
total_838159	K03737
total_8382143	K02035
total_8382956	K02665
total_8382980	K12573
total_838302	K15921
total_8383666	K07494
total_8383985	K00684
total_8385121	K08679
total_8385803	K01464
total_8386028	K14979
total_8386029	K02658
total_8386545	K02406
total_8386980	K04027
total_8387468	K09458
total_8389473	K09973
total_8389673	K11996
total_8389677	K13628
total_8389680	K09015
total_8389826	K00684
total_8390241	K02479
total_8390242	K03892
total_8391080	K15469
total_8391634	K04078
total_8391815	K13993
total_8391928	K07315
total_8392780	K02409
total_83928	K14672
total_839346	K00883
total_8393647	K03671
total_8393936	K01277
total_839398	K15654
total_8394118	K01462
total_8394215	K02653
total_8394255	K03799
total_8394648	K01438
total_8394649	K01940
total_8395159	K03544
total_8395458	K00970
total_8395621	K01971
total_8395772	K09883
total_8395929	K00703
total_8396662	K01055
total_8397635	K00826
total_839841	K01419
total_8398675	K03701
total_8398813	K00494
total_8399515	K02536
