Query_id	Ko_id
total_6148586	K01222
total_6148929	K01952
total_6149909	K02854
total_6153687	K02032
total_6156319	K00262
total_6156383	K01623
total_615756	K01777
total_615757	K00303
total_6157942	K00605
total_6158338	K02297
total_6159325	K00850
total_6159808	K01507
total_6161452	K02083
total_6161580	K01849
total_6163930	K04561
total_6166213	K02478
total_6166567	K00330
total_6168243	K12541
total_6168538	K01507
total_6170359	K02231
total_6170694	K03333
total_6171707	K02299
total_6174321	K05831
total_6177364	K00330
total_6177702	K00330
total_6179264	K01966
total_617996	K00338
total_6180124	K03417
total_6185553	K03521
total_618598	K03394
total_6186427	K01507
total_6187906	K00334
total_6188024	K12368
total_6191095	K00331
total_6193175	K02529
total_6193488	K02037
total_6193572	K00411
total_619369	K00286
total_6194964	K00338
total_6195698	K01777
total_6195874	K01637
total_6196221	K09761
total_6197689	K15519
total_6199013	K07506
total_6199110	K01879
total_620258	K00404
total_6202590	K16013
total_6202591	K16012
total_6208195	K01575
total_6209214	K00334
total_6211169	K00016
total_6213032	K11942
total_6213747	K00036
total_6214165	K00625
total_6215086	K13810
total_622013	K00334
total_6220141	K01129
total_622054	K00459
total_6223255	K12994
total_6223588	K13990
total_622570	K02114
total_6226188	K00265
total_6226544	K00330
total_6226755	K15580
total_6227533	K02046
total_6235031	K06204
total_6238108	K01624
total_6238552	K14440
total_6241135	K01828
total_6241165	K07029
total_6241167	K13207
total_6243153	K01960
total_6243440	K00109
total_624453	K13798
total_6245511	K02276
total_6247471	K00124
total_6250051	K00332
total_6251449	K14447
total_6252058	K01610
total_6252094	K03185
total_6255377	K01803
total_62566	K06140
total_6258745	K03521
total_6258997	K03521
total_625961	K13051
total_6261450	K01424
total_6262485	K00605
total_6264471	K00406
total_6265157	K00033
total_6265493	K10543
total_6265494	K02056
total_6265495	K10544
total_6265497	K00845
total_6265500	K01918
total_6266602	K09885
total_6267489	K07056
total_6267901	K01803
total_6269141	K09812
total_6272356	K11418
total_6274892	K03723
total_6275818	K00411
total_6278144	K06001
total_6278827	K00599
total_6279163	K00276
total_6279616	K08139
total_628121	K07305
total_6281304	K15784
total_6283118	K00926
total_628362	K00411
total_6284593	K02044
total_6285061	K14447
total_6286045	K03891
total_6287651	K13633
total_6288484	K00459
total_6289049	K01810
total_6289050	K00425
total_6289734	K02994
total_628995	K06863
total_6292544	K03501
total_629318	K15634
total_630027	K01079
total_6300295	K00027
total_6302154	K00338
total_6305173	K00097
total_630599	K01470
total_6308729	K15986
total_6309055	K01424
total_6310058	K06204
total_6310135	K07735
total_6311232	K02907
total_6312174	K00330
total_6312701	K05588
total_6313694	K11407
total_6322018	K05521
total_6324249	K02042
total_6324250	K02042
total_6325010	K01673
total_6325515	K02276
total_6326013	K06019
total_6326424	K01424
total_6327354	K02275
total_6328222	K03417
total_6328414	K00411
total_6329152	K05982
total_63299	K02188
total_6331685	K02109
total_6332189	K03762
total_6336284	K02297
total_6336510	K01425
total_6336595	K15580
total_6339212	K03918
total_633990	K02339
total_63409	K15371
total_6341443	K01259
total_6341662	K00338
total_6342877	K00330
total_6343839	K03599
total_6344128	K02446
total_634429	K01040
total_6348101	K06001
total_634888	K13201
total_634889	K06889
total_6350874	K11071
total_6351784	K11740
total_635287	K02036
total_6353575	K00374
total_6353874	K05364
total_6354499	K00224
total_6354824	K01744
total_6355284	K02276
total_6356749	K07566
total_6359446	K01682
total_635987	K02277
total_6360284	K01624
total_6363122	K04561
total_636329	K15519
total_6363445	K03789
total_6363571	K01484
total_6365140	K02904
total_6366619	K00338
total_636690	K00499
total_636813	K14393
total_6368386	K02276
total_6369567	K02302
total_6371577	K14162
total_6372128	K03501
total_6373662	K09694
total_6376126	K00265
total_6377720	K00170
total_6378775	K11263
total_6378953	K02528
total_6379269	K03521
total_6379382	K00338
total_6379754	K01640
total_6380065	K00265
total_6382206	K10543
total_6382972	K00334
total_6383411	K01424
total_6383426	K03417
total_6383427	K01659
total_6385928	K02528
total_638624	K02914
total_6386700	K01610
total_6388359	K00822
total_6388884	K00619
total_6390405	K01623
total_6390600	K01596
total_6391654	K01693
total_6392192	K02109
total_6392291	K02777
total_6393055	K01424
total_6394664	K09761
total_6395078	K03580
total_6395131	K10206
total_6397775	K13482
total_6398425	K15036
total_6398633	K02994
total_6402918	K00265
total_640340	K11472
total_6404176	K07735
total_6404595	K00109
total_6406054	K07238
total_640856	K02825
total_6409167	K02037
total_6412306	K13810
total_641422	K01420
total_6416160	K02112
total_6416257	K00845
total_6417630	K01719
total_6417665	K01623
total_6418366	K02114
total_6418738	K03521
total_6420425	K00926
total_6420426	K01478
total_6422241	K02854
total_6422835	K15738
total_6422855	K00364
total_6423062	K03521
total_6423680	K00265
total_6423810	K03584
total_6425615	K00330
total_6426063	K03522
total_6426258	K00836
total_6429076	K12257
total_6429357	K01777
total_643012	K09687
total_643013	K00655
total_6430453	K01222
total_6430978	K09812
total_6432652	K00050
total_6434764	K00261
total_6434854	K05903
total_6435029	K02548
total_6435762	K02022
total_6436750	K03500
total_6438441	K02834
total_6438768	K01673
total_6438824	K00322
total_6441510	K11072
total_6442067	K03891
total_6442971	K00364
total_6444579	K00412
total_6446252	K02110
total_6448132	K15578
total_644956	K15408
total_6451777	K00127
total_6452623	K00134
total_6453082	K00170
total_6453337	K00124
total_6454022	K06075
total_645435	K00526
total_645477	K03566
total_6455485	K02049
total_6456743	K00162
total_6456972	K15371
total_6457085	K03599
total_6457816	K15371
total_6458204	K02428
total_6458972	K05595
total_6458994	K01479
total_6459009	K00432
total_6459012	K04485
total_6459199	K01879
total_646012	K03738
total_6460347	K00985
total_646068	K01926
total_6462177	K03521
total_6463724	K02529
total_6463745	K00362
total_6464204	K13482
total_646659	K07782
total_6468579	K01778
total_6469323	K02904
total_6469668	K00175
total_6471237	K00338
total_6472302	K08100
total_6472734	K11263
total_6473725	K07032
total_6475207	K00124
total_6477288	K05816
total_6477553	K02188
total_6477839	K02114
total_6479610	K01206
total_6481512	K02549
total_6482637	K01785
total_6484150	K06208
total_6485408	K02325
total_6485409	K02325
total_6485533	K00927
total_6485643	K06442
total_648565	K03521
total_6486280	K07462
total_6486376	K15371
total_6486472	K00411
total_6486798	K01433
total_6486922	K00413
total_6487082	K04561
total_6488877	K01057
total_6489133	K04761
total_6489922	K03060
total_6489966	K13581
total_6490329	K00334
total_6490784	K03522
total_6490917	K01055
total_6491397	K02339
total_6494077	K02109
total_6495955	K03891
total_6498888	K09140
total_6498930	K02482
total_6500469	K00411
total_6503778	K02217
total_6505098	K01835
total_6505514	K00338
total_6506229	K02548
total_6506633	K03501
total_6507051	K05903
total_6508110	K11173
total_6508165	K00332
total_6509025	K01610
total_6509445	K03570
total_6509477	K00329
total_6510036	K01785
total_6513640	K09772
total_6514370	K02834
total_6515077	K06019
total_6516825	K02301
total_651728	K09013
total_6520747	K01424
total_6522286	K02297
total_6523426	K00823
total_6523605	K14447
total_6524720	K03086
total_6526036	K02907
total_6526037	K02876
total_6526992	K02233
total_6527585	K15408
total_6527846	K13633
total_6527877	K03891
total_652895	K13745
total_6530288	K02276
total_6530934	K07248
total_6532135	K00261
total_6534480	K00287
total_6534669	K03070
total_6535350	K00412
total_6537066	K00619
total_6538002	K00411
total_6538785	K00364
total_6539179	K03185
total_6541074	K02110
total_6541159	K02109
total_6541192	K06140
total_6541630	K07736
total_6544152	K00823
total_654499	K15778
total_6546056	K02304
total_6547959	K03639
total_6550140	K00936
total_6550776	K03891
total_655296	K03891
total_6553217	K11069
total_6553228	K00175
total_6555688	K00937
total_6556263	K00330
total_6558215	K03891
total_6558683	K00329
total_6559	K15635
total_6561328	K02109
total_6561333	K01273
total_6562242	K02496
total_6563598	K05606
total_6564784	K12541
total_656492	K01222
total_6565241	K01129
total_6566330	K03521
total_65667	K02887
total_6566881	K10206
total_6570951	K02548
total_6570962	K13654
total_6571478	K00215
total_6571788	K01507
total_6572341	K10206
total_6573790	K00338
total_6575694	K02342
total_6575984	K11337
total_6576369	K02083
total_6576999	K07127
total_6577695	K03891
total_6579027	K00124
total_6581374	K01507
total_658626	K02521
total_6586275	K02304
total_65890	K12536
total_6590152	K03570
total_6590341	K02298
total_6593126	K02053
total_6593450	K02276
total_6593458	K00057
total_6593739	K05346
total_6593994	K02048
total_6594079	K01507
total_6596588	K01253
total_6600113	K01505
total_6602312	K01496
total_660315	K01652
total_6605262	K09811
total_6605733	K02112
total_6606208	K00339
total_6606315	K00265
total_660685	K00544
total_6607386	K02777
total_6610831	K14267
total_6611738	K01928
total_6612386	K00768
total_6612781	K00065
total_6614369	K07116
total_6615588	K01589
total_6617638	K02259
total_6617647	K07727
total_66186	K15037
total_6619789	K03817
total_6621385	K02428
total_6623022	K05846
total_6623123	K02502
total_6623318	K07145
total_6624360	K11189
total_6624821	K02705
total_6626318	K01962
total_6626507	K01908
total_6626523	K14440
total_6626702	K02109
total_6627957	K03100
total_6628920	K01494
total_6633213	K15371
total_6635428	K11755
total_6635607	K00382
total_663713	K08582
total_6639203	K02299
total_6639949	K01637
total_6641184	K03333
total_6646444	K01507
total_6649033	K03091
total_6649497	K09823
total_6650924	K03557
total_6651318	K00170
total_6651743	K00022
total_6652055	K00412
total_6652414	K00330
total_6652957	K01580
total_6653722	K00022
total_6661909	K03303
total_666277	K01966
total_6663008	K00027
total_6664801	K02304
total_6665200	K00822
total_6669160	K15027
total_6675796	K14446
total_6676374	K01537
total_6676578	K01673
total_6677571	K02299
total_668102	K07738
total_6684624	K01785
total_668638	K13771
total_6686544	K03570
total_6686545	K03571
total_6687299	K00266
total_6689431	K03609
total_6689919	K02956
total_6690239	K00290
total_6690592	K00411
total_6692131	K02300
total_6693781	K01689
total_6694032	K00356
total_6694047	K00338
total_6694362	K01637
total_6696414	K15371
total_669663	K03891
total_66983	K00886
total_6700692	K00412
total_6701192	K00405
total_6701867	K00643
total_6701891	K01953
total_6701944	K10778
total_6703767	K01673
total_6705513	K04488
total_6705563	K06204
total_670595	K01455
total_670602	K01127
total_6706448	K00821
total_6709814	K02108
total_6710670	K11475
total_6712778	K05903
total_6713209	K03891
total_6713276	K01507
total_6713278	K03885
total_6713891	K02994
total_6714953	K06863
total_6715062	K01589
total_6715878	K04720
total_6718134	K01222
total_672030	K00276
total_6720892	K03885
total_6721196	K00339
total_6721197	K00338
total_6721485	K02298
total_6722382	K01507
total_6723078	K00605
total_6723192	K00365
total_6723193	K01477
total_6724985	K02112
total_6726456	K00499
total_6727794	K00404
total_6727921	K13541
total_6727923	K06042
total_6728386	K02028
total_6730648	K00627
total_6730876	K05903
total_6731234	K02037
total_6731743	K02109
total_6731809	K15580
total_673339	K13642
total_6733842	K03521
total_6734013	K03924
total_6735152	K07487
total_6736208	K01034
total_6737695	K02276
total_6738503	K14028
total_6739760	K02067
total_6740005	K00873
total_6741160	K00024
total_6741475	K01676
total_674504	K01478
total_6745915	K01785
total_6746724	K08194
total_6747112	K01596
total_6747492	K15580
total_6749484	K02342
total_674952	K00760
total_6750680	K00914
total_6750901	K10907
total_6752116	K07979
total_6752424	K03841
total_6755169	K01803
total_6756396	K03733
total_6756687	K00873
total_6757205	K02048
total_6761677	K03886
total_6762568	K07506
total_676269	K02109
total_6763006	K10232
total_6763346	K08139
total_6763888	K15268
total_6764512	K01785
total_6765247	K00266
total_6765627	K03407
total_6765832	K01067
total_6768804	K02276
total_6768848	K01455
total_6770517	K00441
total_6771793	K03041
total_6772264	K00405
total_6775034	K01284
total_6775714	K09017
total_6776911	K07737
total_6777028	K15580
total_6778245	K14015
total_6778776	K14267
total_6779244	K01652
total_678129	K02956
total_6786754	K00338
total_6787146	K10213
total_6789036	K01071
total_6789861	K14446
total_6789954	K00908
total_6794393	K09811
total_6794411	K01968
total_6794527	K04775
total_6798608	K00616
total_6799151	K07518
total_6799494	K06958
total_6806244	K01424
total_6810238	K14449
total_6813450	K11263
total_6813986	K03787
total_6815227	K00265
total_6815932	K01725
total_6816231	K00721
total_6817096	K02276
total_6818389	K03535
total_6818439	K01119
total_6818790	K01803
total_6818929	K04479
total_6822059	K02049
total_6822763	K01623
total_6823075	K02478
total_6823917	K00150
total_682925	K03402
total_6830467	K00833
total_6830990	K15495
total_6831416	K01129
total_6832443	K01719
total_6832854	K01575
total_683300	K02038
total_68332	K02109
total_683384	K00356
total_6834504	K00673
total_6834868	K02112
total_6834967	K00673
total_683498	K03336
total_6835633	K02885
total_6835899	K01509
total_6842894	K11005
total_684503	K02108
total_6845082	K00411
total_6845147	K03609
total_6845293	K00823
total_6847195	K00338
total_6847233	K09017
total_6849473	K03705
total_6852724	K01782
total_6854274	K03888
total_6855661	K02113
total_6855934	K08167
total_6860383	K09807
total_6861887	K00265
total_6865460	K14449
total_6869354	K00527
total_6869486	K02902
total_6870149	K00201
total_6870711	K01890
total_6871726	K00249
total_6872112	K00131
total_6872840	K07738
total_6873128	K00412
total_6876349	K00338
total_6876799	K06001
total_6877528	K03885
total_6878881	K13770
total_6880149	K00850
total_6880728	K07250
total_6881772	K08169
total_688367	K10554
total_6883710	K00634
total_6884331	K00338
total_6885367	K15037
total_6885871	K10206
total_6886333	K07758
total_6886883	K11418
total_6888725	K01285
total_6888820	K06863
total_6889227	K03841
total_6889276	K00412
total_6890462	K00265
total_689052	K01273
total_6891234	K07025
total_6891416	K15864
total_6892365	K03625
total_6892517	K01917
total_6892675	K01468
total_6892825	K02112
total_6893780	K00886
total_6894788	K01296
total_6896589	K02276
total_6896895	K00886
total_6898929	K02259
total_6898931	K09823
total_6900934	K03517
total_6901610	K04074
total_6909131	K01505
total_6909152	K03719
total_6910834	K02990
total_6910918	K00756
total_6911612	K00371
total_6911613	K00370
total_6913402	K07979
total_6913806	K00372
total_691524	K01222
total_6916788	K02298
total_6918307	K03060
total_6921557	K00433
total_6921560	K02048
total_6921561	K02046
total_6922180	K00290
total_6922241	K01222
total_6922384	K02066
total_6922687	K00215
total_6924035	K02304
total_6924065	K00544
total_6925481	K13482
total_6926927	K09811
total_6929491	K10794
total_6929690	K00266
total_6929691	K00265
total_692976	K00942
total_6930024	K00599
total_69318	K00544
total_6932817	K00262
total_6933232	K01424
total_6933524	K03417
total_6935950	K15634
total_6936	K05928
total_6936849	K01673
total_6940224	K05578
total_6944106	K15383
total_6944329	K11069
total_6944351	K00019
total_694474	K03320
total_6947575	K03407
total_6950035	K02276
total_6950992	K09810
total_6953786	K00169
total_6956790	K03832
total_6959639	K00265
total_6963540	K01079
total_6963548	K00356
total_6964851	K02194
total_6965608	K02224
total_6966590	K03711
total_6967429	K00330
total_6969499	K14682
total_6970103	K00368
total_6970373	K01913
total_697457	K03575
total_6976284	K00850
total_697808	K00934
total_6978765	K09812
total_6979181	K02109
total_6980033	K01785
total_6982250	K15371
total_6982437	K00627
total_6983123	K00147
total_6983257	K08194
total_6983376	K02109
total_698428	K02496
total_6984463	K06145
total_69849	K13810
total_6986068	K02276
total_6987195	K03088
total_6987248	K14267
total_698827	K07979
total_6989888	K02008
total_6989892	K02428
total_6990573	K06134
total_6990896	K01848
total_6990910	K02603
total_6991433	K00635
total_6991781	K06958
total_6991821	K02883
total_6992194	K01759
total_6992670	K08684
total_6995771	K00963
total_6995835	K01091
total_699881	K01523
total_6998941	K03584
total_6999508	K02274
total_700079	K11434
total_7003277	K00406
total_7005400	K01674
total_7005561	K01869
total_7005566	K02340
total_7005567	K02968
total_7007132	K01803
total_7008260	K02341
total_701371	K03588
total_7016069	K01905
total_7016244	K02838
total_7019582	K06024
total_7019801	K00412
total_7022250	K05606
total_7022777	K00330
total_7025027	K01505
total_7025032	K01129
total_7025033	K00140
total_7025039	K00266
total_7027107	K00266
total_7028760	K06985
total_7028838	K01673
total_7029391	K00822
total_7029822	K02217
total_7030754	K03521
total_7031041	K00338
total_7031628	K00042
total_7031877	K02301
total_7031879	K02258
total_7032727	K00330
total_7032875	K01880
total_7033500	K02548
total_7034057	K00858
total_7035150	K02195
total_7038121	K10866
total_7039841	K10914
total_704131	K13483
total_7043546	K00265
total_7043955	K00411
total_7044109	K07021
total_7044223	K00768
total_7046264	K02994
total_7051103	K01474
total_7052228	K00643
total_7054647	K01596
total_7056353	K01926
total_7056532	K00798
total_7057340	K00265
total_7057743	K01424
total_7058173	K11931
total_7059857	K01507
total_7060446	K00175
total_7061011	K00265
total_7061026	K10941
total_7062578	K00845
total_7063715	K00768
total_7064549	K08684
total_7069709	K00265
total_7070242	K00162
total_7073256	K02114
total_7073964	K02902
total_7075027	K13896
total_7075111	K02298
total_7075389	K15519
total_7075410	K10206
total_7079401	K02276
total_7079842	K02361
total_7080015	K03644
total_7082017	K01624
total_7082783	K02299
total_7082883	K07246
total_7083108	K03521
total_7083914	K01478
total_7085456	K00265
total_7087701	K02319
total_708798	K01596
total_7089059	K02274
total_709046	K00366
total_7091273	K02623
total_7094195	K01744
total_7096534	K00936
total_7097888	K03521
total_7097915	K03656
total_70991	K02493
total_7099278	K07738
total_7100042	K00074
total_7100056	K02112
total_7101575	K02001
total_7101978	K01879
total_7102109	K10563
total_7103190	K00249
total_7104488	K02548
total_7105641	K11253
total_7106624	K01659
total_7106971	K05606
total_7109038	K01507
total_7109471	K02528
total_7109472	K01365
total_7113177	K02551
total_711715	K02109
total_7117893	K03595
total_711816	K01588
total_7118573	K07642
total_7119494	K00265
total_7120286	K07738
total_7121886	K02057
total_7123453	K02276
total_7124525	K01142
total_712526	K13892
total_7125418	K03624
total_7125569	K14267
total_712910	K00171
total_7132334	K04015
total_7133401	K05979
total_7135287	K15036
total_713688	K00262
total_7137242	K01617
total_713891	K00605
total_7141149	K00266
total_7142689	K07777
total_7143484	K01848
total_7143955	K10907
total_7145723	K02025
total_7145760	K00619
total_7147646	K03417
total_7147938	K01101
total_7149206	K01623
total_7149775	K00854
total_7151047	K01222
total_7152331	K07042
total_7152917	K00246
total_7153291	K01040
total_715480	K00338
total_7156726	K03886
total_7156727	K00412
total_7156821	K06001
total_7158029	K03394
total_7158030	K05936
total_7158185	K04561
total_7163468	K11418
total_716447	K05574
total_7165941	K01466
total_7168907	K09889
total_7170445	K00605
total_7171242	K00265
total_7171375	K10552
total_7171537	K00667
total_7172057	K02217
total_7174064	K04567
total_717452	K02038
total_7175367	K07048
total_7175632	K00265
total_7177624	K01673
total_7178224	K02081
total_7179161	K07497
total_7179555	K01884
total_7180172	K00411
total_7180489	K11531
total_7181162	K14986
total_7181891	K02276
total_7182491	K01420
total_7183096	K02224
total_7185325	K00265
total_7187807	K01507
total_7187880	K05364
total_7188936	K13481
total_7189931	K01238
total_7189939	K13668
total_7191465	K03529
total_719270	K02437
total_7193055	K07030
total_7193824	K03498
total_7194002	K00330
total_7194027	K01239
total_7194614	K00171
total_7195933	K02299
total_719792	K00135
total_719834	K02834
total_7201216	K00127
total_7202437	K02319
total_7205021	K08167
total_7205337	K02109
total_7210642	K15408
total_721260	K02109
total_7212806	K02109
total_7212807	K02110
total_721349	K01507
total_721496	K00850
total_7216742	K00265
total_7219374	K03590
total_722075	K05942
total_722076	K07056
total_7223460	K00609
total_7226877	K01129
total_7227573	K11294
total_722771	K00262
total_7229121	K13010
total_723006	K00339
total_72312	K02427
total_7232125	K07565
total_7232237	K03521
total_7234050	K00331
total_7234051	K00330
total_7234954	K00366
total_7235306	K11381
total_7237836	K03743
total_7237892	K13642
total_7241814	K00286
total_7244093	K01911
total_7248225	K15520
total_7248249	K00265
total_7249277	K02301
total_7250657	K09810
total_725116	K00845
total_725171	K07729
total_7254139	K02298
total_7256587	K06442
total_7257273	K02342
total_7257497	K03886
total_7257498	K00109
total_7258266	K02961
total_7258689	K06204
total_7259606	K01782
total_7259640	K05847
total_7260062	K09017
total_7260096	K02054
total_7260694	K01113
total_7263019	K02276
total_7264083	K02110
total_7266316	K09879
total_7267505	K01420
total_7271056	K01119
total_7271236	K01505
total_727319	K01262
total_7276704	K02568
total_7277821	K03521
total_7278589	K01810
total_7281105	K00338
total_7285961	K02276
total_7288123	K00339
total_7288335	K01653
total_728901	K13641
total_7291754	K03719
total_7292301	K03891
total_7294526	K02109
total_7294527	K02109
total_7294793	K00338
total_7298075	K11407
total_7298145	K03521
total_7298247	K02044
total_7299588	K02155
total_7300964	K07130
total_7301552	K00016
total_730192	K02115
total_7303477	K00332
total_7303478	K00331
total_7303479	K00330
total_7305563	K04033
total_730557	K00265
total_7307031	K00339
total_7308651	K15255
total_730950	K10213
total_7310005	K01918
total_7310546	K00412
total_7312330	K07729
total_7313663	K00143
total_7314963	K07738
total_7316663	K03885
total_7318099	K00798
total_7319782	K01091
total_7320590	K02304
total_732141	K03719
total_7321789	K01835
total_7323489	K01719
total_7325493	K00134
total_7326079	K00330
total_7326634	K01126
total_7329420	K01455
total_7329584	K04013
total_7331114	K00412
total_7332486	K03888
total_7333910	K01673
total_7333918	K11923
total_7334052	K02537
total_7335574	K02217
total_7336639	K09017
total_7337324	K02304
total_7338290	K00666
total_7339611	K03571
total_7341418	K01620
total_7341503	K02340
total_7343516	K08073
total_7346956	K00411
total_7347473	K12541
total_734758	K01507
total_7349310	K02083
total_735161	K02121
total_7351707	K02114
total_7352984	K03795
total_7353187	K00124
total_7353755	K00872
total_7354796	K02276
total_735528	K01091
total_7358233	K05827
total_7361630	K08783
total_7363093	K00265
total_7363886	K02277
total_7363887	K02299
total_7364841	K08684
total_7366780	K06442
total_7368025	K06145
total_7373448	K09710
total_7374367	K03186
total_7378859	K02900
total_7379300	K15905
total_7381095	K02015
total_7381397	K01596
total_7381406	K08691
total_7385556	K01622
total_738746	K02022
total_7387696	K03886
total_7388230	K00124
total_738904	K00425
total_738905	K00426
total_739023	K01803
total_7390401	K03656
total_7390429	K02277
total_739505	K01785
total_7395580	K00230
total_7395627	K00109
total_7395952	K00605
total_7397695	K00940
total_7397993	K00023
total_7400313	K03703
total_7400748	K02047
total_7400749	K02046
total_7400760	K02342
total_7401557	K03719
total_7403643	K03891
total_7403644	K03817
total_7405549	K10009
total_7406378	K00459
total_7407896	K08972
total_7408801	K00426
total_7408844	K15036
total_7411105	K02480
total_7411250	K00284
total_741252	K00459
total_741718	K02935
total_7417198	K15255
total_742095	K00023
total_7421170	K10674
total_7421497	K03547
total_7422970	K03713
total_7424352	K02904
total_7426125	K03885
total_7429204	K03091
total_7431541	K02301
total_743159	K09761
total_7431935	K10907
total_7435751	K01653
total_7436642	K00426
total_7437552	K02994
total_7439299	K01953
total_7439400	K11374
total_7439614	K01120
total_7442604	K02322
total_7443140	K03778
total_7444407	K13798
total_7445169	K03293
total_7445170	K02342
total_7445577	K02838
total_7448852	K10233
total_7449308	K06877
total_7449317	K03546
total_7449320	K09017
total_7450047	K11177
total_7451299	K14440
total_7451368	K07146
total_7451379	K02340
total_7451384	K09812
total_7451400	K01430
total_7451401	K01428
total_7451410	K00937
total_7451427	K02956
total_7451449	K01420
total_7452624	K07336
total_7461161	K02303
total_7461987	K01768
total_7462484	K00666
total_7462905	K02274
total_7464442	K10553
total_7465928	K00249
total_7468390	K02298
total_7468396	K00330
total_7468400	K02552
total_7468611	K02029
total_7469737	K00404
total_7469789	K01420
total_7470788	K02113
total_7471945	K02823
total_7473060	K02952
total_7474511	K01632
total_7474627	K02109
total_7476554	K02276
total_7477076	K02258
total_7478453	K05829
total_7479996	K01928
total_7481757	K05814
total_7484282	K03609
total_7485552	K01262
total_748957	K10243
total_749100	K02897
total_749167	K06019
total_7492912	K01647
total_7493580	K07119
total_7495817	K01420
total_7497412	K00366
total_7501140	K00605
total_7511232	K03955
total_7512163	K10107
total_7513636	K11462
total_7514922	K03889
total_7516318	K05692
total_7516677	K07497
total_7519599	K02864
total_7520272	K02926
total_7520273	K02892
total_7521102	K00266
total_7522112	K00655
total_7523631	K00411
total_7525448	K00265
total_7525891	K00339
total_7525892	K00340
total_752667	K12541
total_7528387	K09823
total_7528509	K02990
total_7528998	K00265
total_7530360	K03402
total_7531946	K00338
total_7532514	K07250
total_753376	K01507
total_7534474	K01424
total_7536056	K07056
total_7537996	K02147
total_7538004	K15598
total_7538294	K10543
total_7538765	K03886
total_7541738	K00411
total_7542780	K01848
total_7543523	K02298
total_7543524	K02297
total_7543770	K03891
total_7543790	K03885
total_7546386	K03557
total_7547629	K02109
total_7549313	K03890
total_7549314	K03889
total_7549446	K00121
total_7549463	K02112
total_7554368	K00426
total_7554491	K09695
total_755486	K13634
total_7558374	K05785
total_7561055	K00150
total_7561183	K11071
total_7561754	K08070
total_7562353	K04795
total_7563113	K01966
total_7564775	K03885
total_7565736	K14534
total_7567712	K10563
total_7569095	K02274
total_7570795	K02835
total_7574997	K02874
total_7576055	K04042
total_7576062	K02864
total_7576093	K11921
total_7576112	K01624
total_757988	K01479
total_7580300	K15581
total_7581584	K03498
total_7581861	K06182
total_7581884	K03979
total_7581899	K07304
total_7581900	K10610
total_7581909	K07652
total_7581915	K03703
total_7581938	K07082
total_7581951	K02518
total_7581957	K02871
total_7581969	K05896
total_7581970	K06024
total_7583117	K01424
total_7584527	K13641
total_758636	K00768
total_758755	K01507
total_7588342	K00135
total_7589187	K02058
total_7594270	K00872
total_7596413	K01480
total_7596669	K01588
total_7596934	K15358
total_7598393	K15835
total_7599323	K09136
total_7599932	K01507
total_7601408	K01206
total_760199	K03943
total_7603135	K00382
total_7604575	K00760
total_7604580	K00019
total_7605205	K03546
total_7606847	K01643
total_7607669	K15036
total_7608725	K02259
total_7608726	K00406
total_7608732	K02301
total_7608733	K02274
total_7608771	K09888
total_7609914	K02446
total_7610135	K11473
total_761232	K00109
total_7612843	K00338
total_761400	K07735
total_7614749	K00162
total_7615053	K00425
total_7615246	K01007
total_7616367	K00265
total_7622630	K03591
total_7624570	K01575
total_7625251	K00265
total_7625714	K07497
total_7626982	K09458
total_7628274	K01744
total_7631330	K00261
total_7635521	K09458
total_7637156	K15634
total_7638205	K01595
total_7639296	K07402
total_7640285	K00759
total_7642551	K09761
total_764329	K00290
total_764330	K07250
total_7645339	K01641
total_7646042	K00016
total_7646076	K02528
total_7646280	K01479
total_7647046	K03765
total_7648801	K10726
total_7649673	K00170
total_7650334	K01785
total_7653451	K02551
total_7654974	K09710
total_7656651	K00413
total_765983	K11755
total_7660247	K03841
total_7660488	K00339
total_7660489	K00338
total_7660892	K06019
total_7663698	K15371
total_7663913	K02010
total_766485	K05903
total_766569	K01754
total_7666380	K04561
total_7668716	K04486
total_7671081	K00356
total_7676344	K10947
total_7677230	K00169
total_7677231	K00170
total_7677950	K00266
total_7678923	K01653
total_7680029	K03499
total_7680181	K05845
total_7684200	K00412
total_7685045	K02907
total_7686554	K00366
total_7687338	K00674
total_7690075	K00330
total_7691289	K15783
total_769143	K00343
total_7691829	K12994
total_7692495	K07727
total_7693462	K00329
total_7694301	K01457
total_769488	K14056
total_7696614	K00363
total_7696615	K00362
total_7696983	K00338
total_769728	K03889
total_769729	K03890
total_7697738	K00411
total_7699329	K13633
total_7701879	K05574
total_7704005	K08139
total_7704019	K00364
total_770464	K03656
total_7704841	K15371
total_770847	K00425
total_770953	K09681
total_7709954	K08691
total_7710287	K01458
total_7712872	K03284
total_7714745	K00635
total_7715812	K01479
total_771610	K00362
total_7722188	K02437
total_7722301	K02496
total_7722499	K01661
total_7723152	K01222
total_7723477	K00265
total_7724314	K07250
total_7726973	K03522
total_7728304	K02274
total_7729964	K02276
total_7730069	K11835
total_773227	K03041
total_7732686	K01661
total_7732969	K00643
total_773542	K02114
total_7735771	K07735
total_7737075	K00368
total_7738415	K00330
total_7740717	K00930
total_7741733	K01483
total_7745	K04039
total_7746151	K02115
total_7747513	K03886
total_775130	K02277
total_7752325	K03891
total_7752553	K15633
total_7752554	K01803
total_7754451	K02361
total_7754666	K04720
total_775526	K10780
total_775534	K02217
total_7757427	K00262
total_7757721	K00412
total_7757814	K06678
total_7757967	K03522
total_7758383	K07738
