Query_id	Ko_id
total_6930824	K01933
total_6930995	K02687
total_6931141	K03580
total_6931588	K00957
total_6931592	K01873
total_69318	K00544
total_6931885	K02902
total_6931990	K02837
total_693239	K02996
total_6932597	K13482
total_6933457	K01869
total_6933458	K01151
total_693364	K01716
total_6934697	K01144
total_6935159	K12573
total_6935202	K02347
total_6935608	K07278
total_6935762	K14160
total_6936159	K00275
total_6936403	K04085
total_6936691	K02963
total_6936698	K06075
total_6936816	K06941
total_6936817	K00928
total_6936973	K03092
total_6937012	K00486
total_6937314	K01578
total_6937636	K01426
total_6939495	K02520
total_6939616	K01581
total_6939711	K06179
total_6939945	K04768
total_6940084	K01687
total_6940089	K01468
total_694020	K01874
total_6940258	K02200
total_694158	K02014
total_6941771	K06179
total_6943357	K01874
total_6943804	K00283
total_6943870	K05521
total_6944466	K03704
total_6944734	K03631
total_6945308	K03296
total_6945443	K02837
total_6946004	K02986
total_6946370	K02986
total_6946612	K13789
total_6947248	K02892
total_6947652	K03631
total_6947682	K06204
total_6947684	K06180
total_6947685	K00697
total_6947826	K00499
total_6949119	K01745
total_6949187	K15257
total_6949205	K00013
total_6949206	K00765
total_6949247	K14440
total_6949355	K07568
total_6949853	K15526
total_6949857	K06153
total_6949858	K00320
total_6950546	K03089
total_6950609	K06179
total_6951	K01585
total_695127	K00818
total_6952177	K00301
total_6952318	K06177
total_6952984	K02355
total_6953236	K01147
total_6953709	K00837
total_6954583	K00631
total_6955096	K11996
total_6955486	K03558
total_6955655	K01480
total_6956545	K02945
total_695674	K01478
total_6957064	K06281
total_6957086	K01473
total_6957120	K00568
total_6957122	K01077
total_6958190	K14160
total_6958280	K03577
total_6958758	K14645
total_6960088	K01620
total_6960195	K02863
total_6960598	K00384
total_696075	K07535
total_696100	K02881
total_6961189	K02902
total_6962428	K01908
total_6962434	K06994
total_6962884	K11780
total_6963322	K14677
total_6963603	K01055
total_6964055	K01759
total_6964056	K01759
total_6964799	K06168
total_6964908	K02346
total_6964985	K06920
total_6965608	K02224
total_6965766	K03571
total_6967025	K03631
total_6967176	K00849
total_6967359	K01928
total_696740	K03342
total_6967624	K01710
total_6967824	K01175
total_696802	K05995
total_6968594	K00599
total_6968889	K05885
total_6969011	K00567
total_6969225	K06142
total_6969226	K07277
total_6969363	K03438
total_696939	K02907
total_6969499	K14682
total_6969684	K12256
total_6970582	K01878
total_6970706	K00249
total_6971285	K01286
total_6971305	K00286
total_6972446	K00619
total_69729	K04075
total_6973018	K06447
total_6973071	K01975
total_697310	K00215
total_6973116	K01754
total_6973264	K02825
total_6973265	K00609
total_6973434	K00939
total_6973641	K15460
total_697396	K03595
total_6973998	K01474
total_6974133	K01933
total_6974192	K00599
total_6974202	K03977
total_6974209	K15633
total_6974753	K01929
total_697478	K07736
total_6974801	K03501
total_6975569	K00029
total_6975881	K02519
total_6975882	K07742
total_6976010	K03628
total_6976866	K05808
total_6976909	K02876
total_6976928	K01638
total_6976988	K05544
total_6977474	K08300
total_6977655	K01259
total_6977856	K07116
total_697808	K00934
total_6978262	K04566
total_6978761	K00245
total_697879	K02623
total_697907	K01881
total_698082	K00784
total_6981338	K00865
total_6982053	K03722
total_698286	K06158
total_6982903	K04760
total_698308	K02428
total_6983123	K00147
total_6983124	K00931
total_6983295	K01955
total_6983414	K03832
total_698405	K03088
total_698408	K00013
total_6984132	K01692
total_6985521	K01705
total_6986097	K04047
total_698614	K09883
total_6986201	K09883
total_6986511	K00566
total_6988152	K01567
total_6988527	K03625
total_6988703	K01479
total_6989029	K03327
total_6989098	K01745
total_698947	K00930
total_6989580	K07736
total_6990548	K01745
total_6990573	K06134
total_6990833	K00647
total_6990930	K00599
total_6991360	K01759
total_6991505	K07729
total_6991507	K01289
total_6991680	K03595
total_6991821	K02883
total_6991854	K01362
total_6991992	K00784
total_6992401	K00812
total_6992668	K05880
total_6992670	K08684
total_6992809	K00773
total_6992945	K09471
total_699311	K02005
total_699312	K02005
total_6993135	K01209
total_6993207	K01420
total_6994426	K01043
total_6994690	K02931
total_699471	K00768
total_699517	K00119
total_69953	K01908
total_6995617	K03386
total_6995619	K01046
total_6995620	K01238
total_6995655	K01804
total_6996288	K02913
total_6996476	K08296
total_6996489	K02160
total_6996490	K01692
total_6996502	K01873
total_6996965	K07042
total_6997076	K06075
total_6997077	K00301
total_6997604	K01151
total_6997605	K00128
total_6997614	K02083
total_6997832	K01716
total_6997904	K00812
total_6997936	K02457
total_6998068	K14261
total_699881	K01523
total_699896	K00384
total_6999221	K03625
total_6999313	K00318
total_6999453	K01376
total_6999837	K09761
total_6999929	K01908
total_7000281	K14160
total_7000559	K07106
total_70008	K03438
total_700087	K03497
total_7001162	K01754
total_7001383	K09985
total_7001628	K00934
total_7001690	K03074
total_7001973	K03578
total_7002274	K14761
total_7003224	K02879
total_7003595	K02904
total_7003967	K00852
total_7004702	K01338
total_7004705	K03577
total_7004707	K06994
total_7004892	K00540
total_7005567	K02968
total_7005781	K07071
total_700602	K03688
total_7006413	K14267
total_7006719	K14261
total_7007672	K15546
total_7007846	K01848
total_700857	K00599
total_7009262	K06936
total_700942	K01692
total_7009952	K01869
total_7010837	K00754
total_7011014	K15973
total_7011037	K01496
total_7011244	K01759
total_701229	K01230
total_7013003	K00945
total_7013600	K02005
total_7013661	K03060
total_7013875	K00903
total_7013953	K01784
total_701424	K09812
total_7014557	K01752
total_7014741	K07305
total_7014907	K00783
total_701517	K00639
total_701569	K00525
total_7015844	K02946
total_7016187	K01523
total_7016244	K02838
total_7016334	K00762
total_7016518	K08677
total_7016810	K04075
total_7016898	K06919
total_7016907	K00599
total_7017204	K06179
total_7017376	K01745
total_7017411	K01423
total_7017804	K13654
total_7017873	K11477
total_7018183	K07056
total_7018372	K01652
total_7018373	K01750
total_7018567	K03977
total_7018639	K00619
total_7018647	K03088
total_7019237	K01069
total_7019444	K03631
total_70196	K03856
total_7019689	K11991
total_70197	K04093
total_7019773	K04102
total_7019810	K01754
total_7019932	K01420
total_70202	K00766
total_7020412	K07238
total_7020413	K03709
total_7020554	K01745
total_70206	K02536
total_7021308	K03088
total_7021309	K03182
total_702154	K09136
total_7021590	K02217
total_7021653	K01739
total_7021736	K04566
total_7021831	K00108
total_7021836	K01956
total_7022239	K01961
total_7022578	K01890
total_7022595	K12960
total_7022782	K03684
total_7022998	K03724
total_7023967	K01829
total_7023978	K00315
total_7024477	K13950
total_7024868	K02301
total_7025026	K06915
total_7025027	K01505
total_7025032	K01129
total_7025033	K00140
total_7025036	K03457
total_7025037	K01464
total_7025038	K12251
total_7025041	K00226
total_7025044	K01238
total_7025123	K01874
total_7025523	K03631
total_7025553	K00652
total_7026081	K01286
total_7026258	K07263
total_7026299	K03684
total_7026950	K01129
total_7027404	K01795
total_7027503	K03640
total_702795	K11996
total_7028089	K02502
total_7028137	K03088
total_702820	K02834
total_7028255	K12972
total_7028421	K01420
total_7028524	K00995
total_7028581	K01524
total_7028686	K06176
total_7028856	K09888
total_7029215	K03722
total_7029391	K00822
total_7029666	K03179
total_7030089	K08300
total_7030773	K01892
total_7030932	K03088
total_7031630	K03520
total_7031759	K06920
total_7032514	K01883
total_7032875	K01880
total_7032974	K01585
total_7033143	K06168
total_7033344	K07736
total_7033554	K07738
total_7036024	K00703
total_7036147	K01880
total_703670	K00817
total_7037116	K07042
total_7037700	K01447
total_703775	K10778
total_7037783	K00951
total_7037784	K03630
total_7038143	K01166
total_7038456	K04765
total_7038748	K06075
total_7039060	K00919
total_7039247	K00133
total_7039485	K01733
total_7039531	K03821
total_7039576	K01868
total_7039732	K00936
total_7039736	K00493
total_7039841	K10914
total_7040803	K01879
total_7040804	K01878
total_7040989	K01754
total_7041048	K00384
total_7041628	K02913
total_7042045	K01916
total_7043318	K01028
total_7043331	K00599
total_7043709	K01259
total_7044223	K00768
total_704433	K08683
total_7044613	K00995
total_7044615	K10773
total_7044690	K03320
total_7044737	K00544
total_7045773	K00540
total_7045938	K02846
total_7046100	K01881
total_7046104	K01874
total_7046409	K09772
total_7046446	K00619
total_7046895	K03593
total_704702	K04094
total_704703	K03733
total_7048133	K00239
total_7048398	K00145
total_7048665	K00626
total_7048848	K00983
total_7048851	K05304
total_7048852	K00568
total_704908	K03631
total_704912	K15444
total_705010	K03088
total_705011	K05281
total_7050937	K01259
total_705109	K03579
total_7051285	K04034
total_7051524	K02945
total_7051559	K01147
total_7051710	K07254
total_7052779	K01649
total_7053476	K02992
total_7053512	K09780
total_7053634	K01874
total_7054145	K00936
total_7054545	K06912
total_7055445	K03438
total_7056237	K00966
total_7056545	K08264
total_7058577	K08234
total_7058627	K10947
total_705899	K01875
total_7059705	K00942
total_7060391	K03574
total_7061026	K10941
total_7061398	K15358
total_706141	K02529
total_7061868	K05350
total_706190	K04094
total_706206	K01889
total_7062094	K00940
total_7062116	K06879
total_7062161	K03604
total_7063123	K00088
total_7063669	K00283
total_7063715	K00768
total_7064066	K02170
total_7064254	K02956
total_7064588	K02838
total_7064591	K02967
total_7064623	K01474
total_7064731	K08316
total_7064809	K02899
total_706511	K00773
total_7065194	K03455
total_7066294	K00609
total_7066299	K14161
total_7066485	K00528
total_7066594	K00283
total_7066740	K01866
total_7066824	K09021
total_7066984	K01581
total_7066993	K01952
total_7068051	K10770
total_7068091	K03060
total_7068444	K02456
total_7068835	K01452
total_7069092	K01892
total_7069121	K00060
total_7069256	K01933
total_707009	K09772
total_7070115	K03437
total_7070116	K07566
total_7070283	K02803
total_707047	K03500
total_7070538	K01595
total_7070542	K00060
total_7070543	K00639
total_7070670	K02356
total_7071092	K06168
total_7071358	K01883
total_7071415	K00798
total_7071667	K03980
total_7071963	K02895
total_707199	K01362
total_707201	K01512
total_7072348	K01937
total_7072612	K00249
total_7072850	K03724
total_7072950	K01885
total_7073666	K01362
total_7073758	K02878
total_7073836	K06179
total_7073901	K00057
total_7073963	K02879
total_7073964	K02902
total_707416	K03296
total_7074577	K04568
total_7074597	K01875
total_7075004	K01955
total_7075150	K02906
total_7075261	K15256
total_7075269	K14267
total_7075389	K15519
total_7075778	K03595
total_7076972	K08300
total_707701	K06966
total_7077027	K01071
total_7077378	K00818
total_7077610	K08100
total_70777	K03438
total_7077851	K00101
total_707805	K00106
total_707828	K01880
total_7078324	K02933
total_7078367	K10778
total_707915	K01692
total_707916	K01692
total_7079842	K02361
total_7079950	K03973
total_7080268	K00568
total_7081214	K00602
total_7082191	K02990
total_7082509	K01256
total_7082525	K06178
total_7082664	K03979
total_7083062	K02834
total_7083129	K02838
total_7083478	K02426
total_7083839	K01849
total_7083914	K01478
total_7084159	K10026
total_7084229	K05824
total_7084383	K11740
total_7084453	K00101
total_7084822	K00166
total_7085326	K06989
total_7086383	K01042
total_7086613	K00003
total_708674	K01595
total_7086748	K02909
total_7086752	K03631
total_7086892	K03088
total_7087701	K02319
total_7088976	K01879
total_7089036	K01880
total_7089875	K01772
total_7090498	K01069
total_7090550	K04047
total_7091185	K13051
total_7091343	K01870
total_709144	K03501
total_7091501	K00405
total_7091502	K15974
total_7091599	K03320
total_7091697	K03631
total_7091802	K01875
total_7091980	K12373
total_7093502	K02358
total_709418	K00680
total_7094251	K00389
total_7094403	K14160
total_7094675	K01170
total_7094786	K03646
total_7094787	K00599
total_7096114	K03168
total_7096233	K01745
total_7096598	K03722
total_7096911	K03117
total_7097454	K00555
total_709748	K07736
total_7097485	K00283
total_7097719	K07979
total_7098110	K01466
total_7098433	K01259
total_7098651	K07506
total_709902	K02501
total_7099087	K03790
total_7099189	K01638
total_7099278	K07738
total_7099365	K01259
total_7099403	K14652
total_7100622	K06920
total_7100623	K10026
total_7100848	K03713
total_7101024	K02904
total_7101174	K01576
total_710167	K15855
total_7102725	K00022
total_7103709	K03437
total_7104294	K00943
total_7104481	K06911
total_710463	K01963
total_710480	K01869
total_7104934	K00621
total_7105501	K00499
total_7105513	K01620
total_7105524	K10536
total_7106358	K03789
total_7106600	K13010
total_7106624	K01659
total_7106890	K06153
total_7106971	K05606
total_7107570	K00492
total_7108335	K02992
total_710847	K01652
total_7108506	K08300
total_7109471	K02528
total_7109830	K09888
total_7109852	K00567
total_7109995	K00982
total_7110030	K00472
total_7110177	K00561
total_7110524	K00003
total_7110646	K02899
total_7110674	K00599
total_7111005	K02990
total_71112	K01921
total_71113	K01921
total_71114	K03789
total_7111732	K02626
total_7111734	K10536
total_7111735	K11991
total_7112591	K07071
total_7112597	K07042
total_7113177	K02551
total_7113307	K01782
total_7113820	K02217
total_711383	K08680
total_7114085	K01828
total_7114455	K02982
total_7115049	K01423
total_7115096	K01768
total_711515	K02687
total_711520	K07042
total_711521	K03595
total_7115513	K01465
total_7115577	K07501
total_7115578	K02601
total_7115807	K00158
total_7115955	K03821
total_7116106	K02982
total_7116828	K00666
total_7117208	K00989
total_7117211	K15441
total_711745	K02892
total_711770	K08316
total_7118086	K01745
total_7118108	K12251
total_711824	K01695
total_7118856	K03089
total_7119420	K03060
total_7119621	K06447
total_7119687	K00286
total_7119974	K03631
total_7120970	K01289
total_7121741	K02335
total_7122815	K01991
total_712318	K02986
total_712385	K01417
total_7124111	K00540
total_7124148	K00286
total_7125233	K03088
total_7125260	K00762
total_7125324	K00108
total_7125418	K03624
total_7125605	K00540
total_712567	K03637
total_7126335	K00283
total_7126961	K02838
total_7127117	K02838
total_7127216	K07796
total_7127297	K06173
total_7127404	K00773
total_7127506	K01006
total_7127640	K05896
total_7128151	K03577
total_712817	K04566
total_7128233	K01278
total_7128611	K00133
total_7128861	K01728
total_7128863	K05968
total_7128867	K05968
total_7128873	K03977
total_712910	K00171
total_7129204	K01474
total_7130348	K02518
total_713045	K02405
total_7130688	K02500
total_7130689	K01523
total_7131454	K13745
total_7132184	K02551
total_7132348	K08300
total_7132850	K01476
total_7132942	K07737
total_7133401	K05979
total_7133814	K00344
total_7134880	K14266
total_7134967	K01714
total_7134968	K01692
total_7135191	K01745
total_7135203	K03218
total_7135287	K15036
total_713540	K03530
total_713542	K01494
total_7135719	K00658
total_7136407	K01879
total_7136767	K02892
total_7137966	K00930
total_7138263	K02892
total_713845	K02863
total_7138618	K01649
total_7138881	K02358
total_7139816	K09994
total_7141134	K07010
total_714122	K03733
total_714126	K01687
total_714151	K03722
total_7141623	K01479
total_714299	K01894
total_7143135	K00819
total_7143396	K00492
total_7143408	K00837
total_7143417	K00837
total_7143418	K00826
total_7143429	K01259
total_7143458	K00167
total_7143459	K00658
total_7143465	K07010
total_7143475	K01951
total_7143476	K08234
total_7143484	K01848
total_7143624	K06179
total_7144063	K01881
total_7144307	K03438
total_7144363	K03086
total_7144714	K06941
total_7144879	K11749
total_7145622	K01719
total_7145721	K01874
total_7145760	K00619
total_7145829	K01696
total_7146798	K00684
total_7147134	K00215
total_7147301	K03296
total_7147469	K14162
total_7147517	K01496
total_7147646	K03417
total_7147938	K01101
total_714813	K01913
total_714846	K03088
total_7148588	K06173
total_7149032	K00215
total_7149444	K01457
total_7149482	K05962
total_7149904	K09471
total_7150041	K10778
total_7150062	K00147
total_7150482	K01692
total_7150719	K06979
total_7150754	K05808
total_7150942	K02931
total_7151023	K01265
total_7151024	K00012
total_7151043	K10674
total_7151047	K01222
total_7151201	K00833
total_7151336	K01443
total_7151726	K00765
total_7151958	K02346
total_7152506	K03631
total_7152541	K00823
total_7152686	K02950
total_7152880	K07045
total_7153987	K02528
total_715447	K07116
total_7154620	K07462
total_7154624	K03088
total_7154625	K00208
total_7154626	K03631
total_7154628	K11022
total_7154632	K01362
total_7154689	K02879
total_7155049	K00472
total_715521	K02879
total_715522	K06173
total_7155522	K02963
total_7155586	K02956
total_7155903	K02874
total_7156065	K13979
total_7156086	K00140
total_7156216	K06113
total_7156821	K06001
total_7157253	K01578
total_7158029	K03394
total_7158030	K05936
total_7158207	K03650
total_7158208	K03495
total_7158657	K10947
total_7159139	K02959
total_7159517	K01496
total_7159921	K01883
total_7160167	K02502
total_716045	K01885
total_7161113	K06881
total_7161137	K03719
total_7161196	K01866
total_7161326	K01465
total_7161337	K05589
total_7162678	K07442
total_7163278	K01101
total_7163290	K02888
total_7163468	K11418
total_7164179	K00762
total_7164430	K01071
total_7164531	K01465
total_7164972	K02492
total_7165031	K09681
total_7165258	K00658
total_7165332	K07823
total_7165613	K06173
total_7166110	K00472
total_7166456	K01768
total_7166826	K02890
total_7167332	K00133
total_716984	K06893
total_7170186	K02477
total_7170730	K01588
total_71708	K10563
total_71711	K01069
total_71712	K07300
total_7171537	K00667
total_7172193	K03588
total_7173821	K02335
total_7173868	K15502
total_7173976	K02863
total_7174064	K04567
total_7174076	K02881
total_7174210	K02099
total_7174429	K04795
total_7174695	K01473
total_7174696	K01474
total_7174942	K06215
total_717534	K01417
total_717535	K01269
total_7175771	K00773
total_7175836	K00799
total_7176048	K00155
total_7176711	K00507
total_7176734	K03625
total_7177161	K12658
total_7178182	K03466
total_7178224	K02081
total_7178340	K01897
total_7178341	K01945
total_7178678	K03218
total_7178683	K07442
total_717908	K03587
total_717910	K03438
total_7179161	K07497
total_7179494	K06168
total_7179555	K01884
total_7179767	K01362
total_7179771	K06927
total_7179819	K01506
total_7180302	K03973
total_7180404	K00857
total_7180489	K11531
total_7180695	K01434
total_7181647	K12960
total_7182034	K00936
total_7182139	K02355
total_7182359	K02019
total_7182491	K01420
total_7182790	K01876
total_7182962	K01885
total_7183096	K02224
total_7183346	K00962
total_7184018	K02909
total_7184032	K03625
total_7184437	K06978
total_7184521	K01892
total_718525	K03402
total_7185413	K09457
total_7185493	K06177
total_7186021	K03088
total_7187212	K02838
total_7187351	K00931
total_718740	K05800
total_7187659	K01118
total_7188784	K01512
total_7188969	K01879
total_7189375	K03439
total_7190515	K02950
total_7190767	K01006
total_7191293	K03722
total_7191530	K09761
total_7192079	K00242
total_7192546	K13292
total_7192695	K01810
total_7193003	K13995
total_7194113	K13990
total_7194385	K00102
total_7194543	K02990
total_7194553	K09710
total_7195376	K04094
total_7195556	K14161
total_719616	K00566
total_7196206	K11752
total_7196209	K00794
total_7196210	K03625
total_7196887	K00773
total_719707	K00132
total_7197542	K00685
total_7197553	K01939
total_7197783	K02863
total_7198091	K06177
total_719831	K00857
total_719834	K02834
total_7198394	K06979
total_7198395	K00065
total_7198706	K00024
total_7199454	K01810
total_7199671	K03704
total_7200212	K05592
total_7200978	K01881
total_7202396	K13243
total_7202437	K02319
total_7202607	K01881
total_720343	K02347
total_7203663	K00810
total_7203664	K00945
total_7203895	K01593
total_7203897	K01736
total_7203906	K10947
total_7204794	K00818
total_7205349	K07027
total_7205364	K00762
total_7206531	K03974
total_7206743	K01176
total_7206954	K00283
total_7207053	K03789
total_7207310	K02549
total_7207505	K01873
total_7207506	K06976
total_7207535	K00027
total_7208195	K02198
total_7208614	K11212
total_7209358	K11921
total_7209365	K13634
total_7209371	K05844
total_7209569	K02986
total_7209637	K01069
total_7209760	K00762
total_7210035	K01069
total_7210156	K00609
total_7210163	K01892
total_7210164	K02835
total_7210199	K02950
total_7210498	K15855
total_7210500	K01225
total_7211453	K00101
total_7211596	K13421
total_7211765	K01077
total_7211885	K03787
total_7212235	K03684
total_7212438	K03709
total_7212440	K03296
total_7212796	K14267
total_7213547	K01484
total_7213572	K03587
total_7213820	K10907
total_7213889	K02881
total_7214489	K01468
total_7215218	K00133
total_721595	K06140
total_7216074	K00676
total_7216690	K04566
total_721705	K08998
total_721706	K03536
total_7217410	K01468
total_7217877	K02838
total_7218261	K13590
total_7218345	K01695
total_7218382	K02495
total_7218538	K02520
total_7219185	K02834
total_7219374	K03590
total_7219410	K03296
total_7220258	K01467
total_722073	K10773
total_722075	K05942
total_722076	K07056
total_72223	K03389
total_7222324	K03727
total_722240	K04708
total_7222551	K02899
total_7223499	K00101
total_7223506	K00928
total_7223619	K00554
total_7223672	K11381
total_7223917	K01444
total_7224441	K02863
total_7224498	K01092
total_7224613	K05603
total_7224954	K07056
total_7225031	K06442
total_722594	K01745
total_7226267	K01869
total_7226847	K09457
total_722740	K01595
total_7227467	K01733
total_7227496	K03060
total_7227681	K02931
total_7227682	K02954
total_7227992	K01878
total_722869	K03977
total_7228694	K01939
total_7228946	K01696
total_7229121	K13010
total_7229722	K00301
total_7230535	K06173
total_7231032	K03529
total_723109	K01420
total_7231506	K14826
total_7232125	K07565
total_723238	K01873
total_7232395	K00453
total_7233320	K02919
total_7233768	K01873
total_72338	K00003
total_7234321	K00556
total_7234654	K15037
total_723554	K03086
total_7235643	K03688
total_7236124	K03628
total_723633	K00305
total_7236387	K03595
total_7236597	K00574
total_7236657	K11175
total_7236974	K02919
total_7237347	K01420
total_7237892	K13642
total_7238694	K04047
total_7239228	K01649
total_7240149	K03086
total_7240230	K01892
total_7240424	K02014
total_7240714	K03574
total_7241052	K02895
total_7241814	K00286
total_7242051	K02518
total_7242625	K01286
total_7243228	K00472
total_7243436	K02347
total_7243438	K09691
total_7243439	K03789
total_7243440	K01772
total_7243442	K01599
total_7243468	K05792
total_7243469	K09799
total_7244098	K00606
total_7244131	K00639
total_7244395	K00540
total_7244430	K02948
total_7245627	K01304
total_7245854	K01869
total_724637	K01362
total_724651	K12251
total_7246637	K06168
total_7246647	K02992
total_7247070	K00839
total_7247225	K01874
total_7247423	K00012
total_7248075	K00839
total_7248668	K00657
total_7248902	K01142
total_724935	K00060
total_7249614	K04074
total_7249616	K09772
total_7249640	K02956
total_7249719	K01963
total_7249789	K10563
total_7249793	K03186
total_7249851	K02994
total_7250097	K07737
total_7250389	K05603
total_7250650	K00088
total_7250655	K00837
total_7251144	K01259
total_7251854	K00756
total_7252416	K00674
total_7252620	K06178
total_7252625	K05571
total_7252626	K05570
total_7253145	K01712
total_7253250	K02343
total_7253470	K00783
total_7253633	K02887
total_7253634	K02520
total_7254361	K02340
total_7254546	K01874
total_7255971	K03088
total_7256562	K03593
total_7256741	K07289
total_7256964	K01758
total_7257495	K07170
total_7257498	K00109
total_7257661	K03327
total_7257950	K01880
total_7258306	K03320
total_725835	K01897
total_7258689	K06204
total_7258775	K01618
total_7258923	K00609
total_7259659	K00573
total_7259660	K01512
total_7259751	K10674
total_7260387	K00029
total_7260406	K01571
total_7260808	K01362
total_7261307	K01420
total_7262078	K02493
total_7262079	K01259
total_726217	K08300
total_7262916	K02519
total_7263441	K11996
total_7264014	K06442
total_7264274	K00384
total_7264568	K01869
total_7264784	K03316
total_7264785	K00384
total_7264968	K14267
total_7265154	K03980
total_7265215	K13628
total_7265258	K10780
total_726688	K09888
total_726744	K00560
total_7267449	K03599
total_7267505	K01420
total_7267768	K08300
total_7268304	K03789
total_726890	K02609
total_7269089	K01733
total_7269092	K06969
total_7269608	K09811
total_7269611	K01890
total_7270228	K09748
total_7270229	K02600
total_7270231	K02519
total_72705	K00931
total_7270559	K03547
total_7270831	K00639
total_7271022	K07018
total_7271236	K01505
total_7271299	K15895
total_7271470	K04760
total_7271642	K01322
total_7271687	K01892
total_727169	K00762
total_7272412	K00599
total_7272456	K00568
total_7272457	K15528
total_7272459	K15521
total_7272460	K00680
total_7272461	K03183
total_7272462	K01692
total_7272554	K01470
total_7272722	K03709
total_7272790	K14267
total_7272822	K00821
total_7273802	K03650
total_7273990	K03724
total_727415	K11996
total_7274478	K12410
total_7274640	K04566
total_7274687	K00060
total_7275203	K03724
total_7275341	K00812
total_7275934	K06179
total_727597	K05826
total_727636	K04485
total_727639	K02939
total_727641	K02990
total_727642	K01056
total_727643	K02897
total_7276457	K01918
total_7277336	K06179
total_7277825	K03593
total_7277826	K07058
total_7277890	K00599
total_7277891	K01439
total_7277892	K01665
total_7278867	K10563
total_727899	K07735
total_7279	K00836
total_7279047	K02895
total_7279048	K02931
total_7279049	K02994
total_7279204	K01249
total_7279208	K00876
total_7279401	K10536
total_72795	K07043
total_7279653	K01006
total_728029	K01710
total_7280623	K00762
total_7280965	K08253
total_7281545	K03208
total_728273	K06910
total_728274	K00153
total_7283	K01889
total_728304	K01961
total_728305	K05979
total_7284264	K03561
total_7284871	K03088
total_728501	K04485
total_7285038	K00215
total_7285278	K01082
total_7285279	K08312
total_7285465	K01273
total_728575	K03595
total_7285830	K09748
total_7286147	K01420
total_7286479	K01875
total_728668	K03722
total_7286785	K01284
total_728689	K04568
total_7286922	K09748
total_7286981	K09458
total_7287181	K03089
total_7287219	K11991
total_7287249	K02428
total_7287560	K06949
total_7287862	K04047
total_7288155	K09812
total_7288296	K00837
total_7288305	K00523
total_7288962	K09800
total_7289629	K01113
total_7289630	K01070
total_7289865	K01012
total_729054	K01284
total_729057	K01919
total_7291242	K00215
total_7291318	K02933
total_7291803	K04074
total_7292078	K01889
total_7292385	K09812
total_7292449	K01866
total_7292836	K01406
total_7292839	K00655
total_7292840	K03928
total_7292842	K06896
total_7292843	K00845
total_7293449	K03624
total_7294044	K03500
total_7294439	K01265
total_729470	K03218
total_7295409	K03106
total_729575	K10907
total_729577	K03550
total_7295931	K02933
total_729619	K02335
total_7296552	K00768
total_7296983	K03624
total_7297458	K01420
total_7297621	K08301
total_72977	K06969
total_7297874	K00761
total_7297875	K03088
total_7298075	K11407
total_7298131	K03684
total_7298222	K03569
total_7299606	K02355
total_7299772	K00819
total_7300522	K02838
total_7300904	K03650
total_7300964	K07130
total_7301237	K05349
total_730166	K14054
total_7301824	K02948
total_7301843	K02931
total_7301917	K03495
total_7302013	K15256
total_7302065	K00657
total_7302092	K00273
total_7304039	K01875
total_7305094	K03438
total_730533	K02624
total_7305798	K01697
total_7306051	K02277
total_730618	K01777
total_7306203	K13037
total_7306447	K00931
total_730667	K04566
total_7307033	K01777
total_7307677	K00599
total_7307733	K15256
total_7308430	K02335
total_7308543	K01874
total_7308752	K03559
total_7308753	K03561
total_7308761	K01057
total_7309017	K01273
total_7309484	K00128
total_730950	K10213
total_7309915	K01487
total_7310100	K03412
total_7310752	K09458
total_7310952	K00798
total_7311428	K02986
total_7311541	K00281
total_7311579	K01692
total_7312251	K02909
total_7312252	K07502
total_7312330	K07729
total_7312458	K03342
total_7313269	K01657
total_7314171	K02879
total_731494	K03366
total_73157	K02911
total_7316220	K02867
total_7316386	K00830
total_7316489	K01878
total_7316728	K00599
total_7316737	K03789
total_7317260	K03549
total_7317477	K00324
total_7317896	K02825
total_7317897	K00609
total_7318240	K00384
total_7318847	K03684
total_7318877	K03722
total_731952	K05785
total_7319682	K09772
total_7319685	K03531
total_7319761	K01426
total_732036	K11647
total_732048	K03733
total_7320480	K01894
total_732052	K02967
total_7320590	K02304
total_7320760	K09748
total_7321148	K02970
total_7321866	K01872
total_7323456	K06447
total_7323488	K01749
total_7323489	K01719
total_7323491	K03185
total_7324480	K07736
total_7324647	K02913
total_7324945	K03969
total_7325197	K00645
total_7325484	K00286
total_7326604	K10536
total_7326806	K14161
total_7327048	K00936
total_7327179	K03628
total_7327200	K07250
total_7328866	K04085
total_7328888	K01465
total_7328889	K01278
total_7328947	K03919
total_7329523	K00101
total_7329826	K02933
total_7329827	K02881
total_7330914	K01868
total_7330985	K02343
total_7331049	K07484
total_733105	K03216
total_7331231	K02335
total_733144	K10907
total_733288	K03428
total_7332928	K01256
total_7333618	K00156
total_7333918	K11923
total_7333947	K11755
total_7335463	K01745
total_7335574	K02217
total_7335948	K05592
total_733611	K00566
total_7336598	K00784
total_733705	K03438
total_7337087	K07034
total_7337324	K02304
total_7337428	K07588
total_733835	K10026
total_7338920	K03577
total_7339250	K01647
total_7339350	K02014
total_7339354	K00568
total_7340528	K00320
total_7340668	K11747
total_7340669	K04488
total_7340670	K01883
total_7340671	K03558
total_7340879	K01488
total_7341391	K07736
total_7342210	K06177
total_7342468	K03624
total_7342745	K01620
total_7343119	K07742
total_7343516	K08073
total_734389	K04021
total_7344035	K01273
total_7344488	K00554
total_7345260	K00765
total_7345282	K03918
total_7345305	K01939
total_7345306	K01745
