Query_id	Ko_id
total_672752	K01644
total_6727667	K02108
total_6727682	K01759
total_6727921	K13541
total_6727923	K06042
total_6727987	K01792
total_6728197	K01607
total_6728324	K01876
total_6728336	K02897
total_6728467	K00784
total_6728566	K15358
total_6728673	K01286
total_6728680	K07568
total_6728888	K02863
total_6728978	K01238
total_6729053	K06447
total_6729184	K09800
total_6729259	K09903
total_6729582	K02939
total_6729787	K00963
total_6730159	K00239
total_6730328	K02338
total_6730469	K13953
total_6730706	K12526
total_6730844	K03540
total_6730876	K05903
total_6731002	K03688
total_6731244	K01876
total_6731288	K03590
total_67314	K00135
total_6731753	K03216
total_6731829	K02967
total_6731920	K01358
total_6732137	K01423
total_6732231	K02137
total_6732237	K00798
total_6732266	K01356
total_6732641	K03210
total_6732819	K01358
total_6732955	K05973
total_6733104	K01474
total_6733129	K00140
total_673316	K02405
total_6733406	K00981
total_6733546	K03637
total_673374	K02533
total_6733796	K08282
total_6733925	K00821
total_6734117	K08884
total_6734118	K03500
total_6734334	K07566
total_6734587	K00826
total_6734737	K01903
total_6735215	K01262
total_6735570	K13821
total_6735960	K14162
total_6736182	K00676
total_6736375	K07090
total_6736396	K01469
total_6736572	K04749
total_6737137	K00652
total_6737182	K01303
total_6737282	K00837
total_6737300	K02926
total_6737501	K01494
total_6737596	K02259
total_6737695	K02276
total_6737768	K09607
total_673786	K01916
total_6737871	K03631
total_6737923	K00282
total_6738211	K06958
total_6738398	K00826
total_6738402	K01256
total_6738503	K14028
total_6738532	K12410
total_6738560	K02687
total_6738822	K07106
total_6738867	K03549
total_6738894	K14162
total_6739350	K03559
total_6739433	K01867
total_6739434	K00850
total_6739677	K01961
total_6740000	K03100
total_6740128	K00184
total_6740286	K00121
total_6740294	K04042
total_6740406	K01081
total_6740420	K01207
total_6740796	K03100
total_6741160	K00024
total_6741430	K02899
total_6741540	K03517
total_6741565	K01920
total_6741566	K07460
total_6741637	K00453
total_6741659	K01465
total_6741976	K00928
total_6742063	K00609
total_6742188	K00684
total_6742299	K01607
total_674259	K01919
total_6742885	K08683
total_6742906	K00626
total_6742982	K10716
total_6743130	K00626
total_674318	K00626
total_6743278	K00821
total_6743305	K09458
total_6743487	K10027
total_6743564	K01952
total_6743691	K09748
total_674380	K03667
total_6743870	K00274
total_6743892	K01295
total_6743899	K09888
total_6744208	K02371
total_674425	K03787
total_6744348	K01278
total_6744426	K02990
total_6744428	K08680
total_6744628	K00121
total_6744706	K07556
total_674478	K13049
total_6744787	K02956
total_6744877	K08602
total_674500	K00355
total_6745017	K01591
total_6745024	K03100
total_674504	K01478
total_6745245	K00003
total_6745390	K01303
total_6745569	K06173
total_6745915	K01785
total_6746044	K03593
total_6746212	K02939
total_6746552	K02874
total_6746741	K01894
total_6746975	K08676
total_6746996	K01448
total_6747118	K14652
total_674716	K00329
total_6747457	K05520
total_6747507	K02346
total_6747518	K02160
total_6747519	K03786
total_6747520	K02959
total_6747521	K02860
total_6747643	K01358
total_6747709	K03517
total_6747728	K07560
total_6747780	K02427
total_6747788	K03517
total_6747813	K01873
total_6747842	K06118
total_6747860	K03529
total_6747879	K00937
total_6748211	K00322
total_6748332	K00228
total_6748336	K01265
total_6748368	K02961
total_6748631	K00773
total_6748870	K03438
total_6748894	K08641
total_6749027	K13810
total_6749107	K02961
total_6749117	K02113
total_6749335	K00135
total_6749484	K02342
total_6749625	K01358
total_6750102	K06151
total_6750417	K06940
total_6750513	K01593
total_6750654	K09809
total_6750656	K01784
total_6750680	K00914
total_6750682	K04566
total_6750830	K00258
total_6750867	K03832
total_6750901	K10907
total_6750956	K03733
total_675100	K00765
total_6751069	K01593
total_6751167	K02879
total_6751177	K07160
total_6751496	K01679
total_6751512	K03281
total_6751558	K10866
total_6751782	K11293
total_6751795	K01745
total_6751796	K01712
total_6751968	K12960
total_6752085	K01834
total_6752117	K07566
total_6752179	K00164
total_6752202	K00228
total_6752485	K02899
total_6752510	K00031
total_6752927	K02114
total_6753164	K14855
total_675341	K03433
total_6753576	K02879
total_6753775	K03092
total_6753951	K01273
total_6754006	K01759
total_6754017	K01295
total_6754192	K01354
total_6754262	K00783
total_6754403	K03531
total_6754444	K13628
total_6754516	K00609
total_6754634	K04771
total_675466	K02876
total_6754711	K08676
total_6754924	K11105
total_6755071	K02334
total_6756117	K01772
total_6756228	K00764
total_6756287	K00674
total_6756465	K02887
total_6756539	K01937
total_675667	K00763
total_675671	K12251
total_6756798	K12511
total_6757033	K03569
total_6757290	K01714
total_6757299	K03529
total_6757633	K01869
total_6757669	K03090
total_6757746	K00208
total_6758091	K01939
total_6758338	K02500
total_6758583	K02601
total_6758704	K06173
total_6758725	K00604
total_6759116	K14742
total_6759441	K05882
total_6759686	K03215
total_6759687	K01784
total_6759688	K07011
total_6759862	K09458
total_6760156	K00765
total_6760182	K11996
total_676021	K01834
total_6760428	K01069
total_6760658	K02371
total_6760801	K00626
total_6761214	K02014
total_6761400	K11752
total_6761443	K01867
total_6761624	K02897
total_676174	K01262
total_6761856	K03531
total_6761982	K00024
total_6761991	K04034
total_676200	K06988
total_676201	K00540
total_6762050	K03386
total_6762254	K02343
total_6762379	K01042
total_6762452	K03588
total_6762462	K01868
total_6762820	K00301
total_6763030	K01844
total_6763037	K13695
total_6763569	K10563
total_6763632	K00020
total_6763740	K02879
total_6763873	K01256
total_6764080	K02836
total_676428	K02897
total_6764593	K00839
total_6764770	K00685
total_6764955	K00019
total_6765121	K03092
total_6765548	K00786
total_6765564	K06118
total_6765582	K07568
total_6765627	K03407
total_6765660	K00101
total_6765732	K13953
total_6765745	K01759
total_6765825	K01322
total_6766008	K00568
total_6766259	K00989
total_6766332	K03438
total_6766394	K01142
total_6766408	K02654
total_6766426	K01679
total_6766560	K01992
total_6766716	K06915
total_6766796	K07141
total_6766797	K13483
total_6766835	K01890
total_6767735	K03117
total_67678	K07263
total_6767937	K10977
total_6767942	K01963
total_6768211	K03977
total_6768287	K02338
total_6768421	K09457
total_6768637	K00648
total_6768730	K07058
total_6768759	K02876
total_6768810	K01759
total_6769140	K15441
total_6769263	K02342
total_6769264	K05808
total_6769309	K03186
total_6769417	K00655
total_6769489	K07303
total_6769860	K02275
total_6769938	K01956
total_6770029	K10536
total_6770068	K09458
total_6770219	K01465
total_6770228	K02879
total_6770457	K01786
total_6771185	K05592
total_6772014	K02907
total_6772081	K02114
total_6772142	K00030
total_6772264	K00405
total_6772278	K12454
total_6772391	K15855
total_6772453	K02863
total_6772709	K01876
total_6773076	K03531
total_6773090	K00945
total_6773241	K03595
total_6773310	K15358
total_6773490	K07444
total_6773757	K00609
total_6773802	K04094
total_6773849	K02836
total_6773874	K02876
total_6774060	K10866
total_6774281	K01209
total_6774513	K00924
total_6774514	K01919
total_6774517	K07124
total_6774843	K08296
total_6774916	K03517
total_6775047	K07062
total_6775177	K15270
total_6775299	K01507
total_6775358	K01069
total_6775520	K00356
total_677570	K02372
total_6775715	K04744
total_6775819	K01710
total_6775873	K01797
total_6776115	K07042
total_6776203	K02303
total_6776319	K03215
total_6776342	K01338
total_6776348	K06131
total_6776442	K01295
total_6776794	K00606
total_6776850	K01647
total_6776900	K04773
total_6776980	K01647
total_6777237	K01470
total_6777686	K01730
total_677785	K03088
total_6778090	K02907
total_6778244	K14015
total_6778245	K14015
total_6778251	K15257
total_6778271	K06178
total_6778424	K02338
total_6778571	K09883
total_6778776	K14267
total_6778811	K05837
total_6778915	K02357
total_6779038	K01436
total_6779368	K01259
total_6779675	K06917
total_67797	K01209
total_6779763	K03724
total_6780222	K09788
total_6780304	K01945
total_678038	K02687
total_6780512	K01474
total_6780520	K00763
total_6780837	K00626
total_6781115	K00228
total_6781119	K01265
total_6781128	K15358
total_6781254	K07284
total_6781290	K01278
total_6781698	K00332
total_6781734	K01777
total_6781822	K00763
total_6781919	K05275
total_678196	K10563
total_6782720	K04755
total_6782948	K10563
total_6782982	K01768
total_6783106	K03631
total_6783119	K09811
total_6783120	K02488
total_6783359	K00253
total_6783561	K01406
total_6783721	K00158
total_6783763	K12373
total_6783868	K03575
total_6784139	K00031
total_6784158	K00873
total_6784220	K01262
total_6784612	K03183
total_6784748	K01866
total_6785115	K01892
total_6785397	K01902
total_6785434	K02548
total_6785505	K02890
total_6785585	K07568
total_678578	K01147
total_6785854	K05595
total_6786024	K01505
total_6786037	K06941
total_6786050	K00821
total_6786104	K05520
total_6786106	K03529
total_6786346	K02078
total_6786347	K09458
total_6786477	K04075
total_6786562	K14162
total_6786625	K04566
total_6786655	K03723
total_6787229	K03501
total_678725	K13017
total_678738	K04065
total_6787395	K01881
total_6787411	K01913
total_678760	K12340
total_678767	K01962
total_6787685	K02005
total_6788551	K01256
total_678868	K02863
total_6788808	K01924
total_6789245	K01246
total_6789278	K00969
total_6789288	K01469
total_6789377	K00759
total_67894	K01687
total_6789489	K03076
total_6789518	K02453
total_6789878	K07107
total_6789900	K01768
total_6789961	K00523
total_6790022	K03703
total_6790175	K02563
total_6790271	K11177
total_6790272	K07141
total_6790283	K02502
total_6790365	K03887
total_6790494	K01610
total_679056	K00602
total_6790715	K09811
total_6790752	K01491
total_6791167	K01474
total_6791215	K01467
total_6791657	K03595
total_679197	K03722
total_6791972	K02968
total_6791974	K01241
total_6791996	K03074
total_6792063	K04042
total_6792066	K15977
total_6792067	K00397
total_6792204	K00817
total_6792290	K13628
total_679233	K00074
total_6792338	K03465
total_6792436	K01201
total_6792521	K04744
total_6792569	K02959
total_6792956	K04097
total_6792960	K02986
total_6793030	K01647
total_6793224	K01749
total_6793459	K02371
total_6793537	K03722
total_6794001	K01872
total_6794005	K00019
total_6794024	K03592
total_679405	K00333
total_679407	K00335
total_6794079	K03660
total_6794135	K03074
total_6794227	K03621
total_6794229	K01295
total_6794393	K09811
total_6794411	K01968
total_6794481	K01770
total_6794527	K04775
total_6794710	K02982
total_6794834	K11747
total_6795225	K01322
total_679524	K01920
total_6795273	K03118
total_6795336	K00248
total_6795776	K03439
total_6795817	K14162
total_6795852	K00602
total_6795934	K03088
total_6795935	K00754
total_6795936	K14051
total_679602	K01409
total_679603	K07566
total_6796227	K00356
total_6796266	K01890
total_67969	K00666
total_6796980	K06168
total_6796982	K02864
total_67970	K03979
total_6797401	K02906
total_6797516	K00282
total_6797607	K03043
total_6797682	K09883
total_6797692	K03424
total_6797862	K00382
total_6797886	K03575
total_6797916	K02888
total_6797917	K02899
total_6798265	K03750
total_6798373	K01419
total_6798793	K02838
total_6798835	K03574
total_679890	K15358
total_6798945	K01919
total_6799151	K07518
total_6799200	K07171
total_679927	K02427
total_6799327	K03684
total_6799450	K00817
total_6799493	K06023
total_6799494	K06958
total_6799727	K03592
total_67999	K02654
total_6799939	K02341
total_6800262	K00329
total_6800443	K00762
total_6800538	K09748
total_6800653	K00001
total_6800893	K02549
total_6801156	K01474
total_6801168	K00012
total_6801408	K16066
total_6801474	K02342
total_6801501	K01507
total_680164	K12573
total_6801731	K03703
total_6802008	K05970
total_6802273	K01647
total_6802333	K01913
total_6802518	K02621
total_6802700	K05896
total_680293	K01613
total_680294	K07029
total_6803015	K13590
total_6803033	K03438
total_6803148	K07566
total_6803150	K02835
total_6803271	K01449
total_6803440	K03088
total_6803890	K03495
total_6804062	K00135
total_680475	K03529
total_6805194	K03088
total_6805229	K02517
total_6805231	K02355
total_6806308	K02897
total_6806335	K01284
total_6806379	K00020
total_6806459	K11293
total_6806523	K02897
total_6806760	K01273
total_6806763	K00406
total_6806848	K01469
total_6807027	K03110
total_6807130	K02356
total_6807173	K00761
total_6807175	K00337
total_6807287	K07032
total_6807290	K00384
total_680746	K03043
total_6808115	K03500
total_6808159	K01844
total_6808211	K00981
total_6808233	K02316
total_6808250	K01120
total_6808272	K15358
total_6808281	K01494
total_6808283	K02492
total_6808284	K01749
total_6808444	K04566
total_6808630	K03832
total_6808763	K02992
total_6808766	K01524
total_6808818	K01892
total_6808819	K02835
total_6808839	K03701
total_680916	K01494
total_6809434	K04090
total_6809454	K04485
total_6809521	K06168
total_6809649	K09131
total_6809841	K09812
total_681029	K02687
total_6810321	K03287
total_6810705	K01478
total_6810706	K02342
total_6810758	K02935
total_6810919	K02990
total_681109	K02372
total_6811099	K01259
total_6811119	K03072
total_6811124	K15378
total_6811277	K01754
total_6811424	K01937
total_6811513	K04760
total_6811514	K08309
total_6811539	K08687
total_6811540	K05808
total_681155	K01933
total_6811641	K00761
total_6811680	K00166
total_6811692	K00074
total_681172	K01278
total_6811766	K00382
total_6811932	K03631
total_6812044	K00674
total_6812052	K00798
total_681206	K00798
total_6812092	K00101
total_68124	K09457
total_6812475	K08300
total_6812656	K03827
total_6812657	K01868
total_6812661	K03072
total_681284	K00492
total_6812949	K01662
total_681299	K00903
total_6813104	K01529
total_6813203	K05520
total_6813450	K11263
total_6813965	K03568
total_6813986	K03787
total_6814062	K01007
total_681408	K14267
total_6814150	K01415
total_6814422	K13602
total_6814633	K01462
total_6814638	K02356
total_6814649	K03215
total_6814794	K03588
total_6814902	K01883
total_6814988	K02926
total_6815025	K06167
total_6815125	K08303
total_6815329	K01610
total_6815745	K03685
total_6815752	K02956
total_6815999	K00325
total_681600	K07462
total_681633	K00087
total_681649	K00951
total_6816567	K02438
total_6816762	K00208
total_6816835	K00478
total_6816838	K08603
total_6816871	K03366
total_6816924	K07263
total_6817163	K03152
total_6817226	K08884
total_6817323	K01876
total_6817344	K09883
total_6817423	K03442
total_6817735	K07263
total_6817818	K03092
total_6818077	K00001
total_6818241	K03088
total_6818273	K01358
total_6818370	K01262
total_6818609	K02259
total_6818766	K03722
total_6818790	K01803
total_6818954	K06442
total_6819005	K02952
total_6819438	K01873
total_6819854	K01295
total_6819861	K00937
total_6819919	K13049
total_6820671	K01494
total_6820677	K00406
total_6820784	K00602
total_6820883	K01338
total_6821063	K02803
total_6821196	K01469
total_6821224	K03074
total_6821747	K00075
total_6821778	K01879
total_6821908	K02334
total_6822204	K03495
total_6822254	K01698
total_6822763	K01623
total_6823026	K01916
total_6823126	K07749
total_6823163	K02654
total_6823407	K03529
total_6823461	K01295
total_682349	K00161
total_682356	K03149
total_682369	K01295
total_6823881	K03092
total_68240	K03821
total_6824146	K07277
total_6824288	K11996
total_6824437	K00382
total_6824529	K00936
total_6824562	K04566
total_6824662	K07462
total_6824901	K07462
total_6824936	K00873
total_6825151	K09800
total_6825200	K00568
total_6825302	K00639
total_6825332	K02962
total_6825440	K01467
total_6825573	K01868
total_6825610	K00226
total_6825761	K01142
total_682611	K01265
total_682638	K01790
total_6826431	K01295
total_6826438	K14267
total_6826515	K01479
total_6826579	K02169
total_6826583	K04034
total_6826698	K02014
total_6826848	K03733
total_6826878	K02358
total_6827079	K00540
total_6827585	K00858
total_6827592	K07044
total_6827674	K00676
total_6827850	K01951
total_6828206	K03821
total_6828230	K03595
total_6828269	K01474
total_6828310	K03588
total_6828410	K02519
total_6828711	K02994
total_6828831	K00962
total_6828841	K03595
total_6828884	K00790
total_6829131	K03100
total_6829181	K02519
total_6829418	K00765
total_6829691	K02636
total_6829719	K00684
total_6829770	K01494
total_682983	K01322
total_6829949	K00329
total_6830375	K02357
total_683040	K00108
total_6830415	K01082
total_6830416	K08683
total_6830828	K03118
total_6830989	K12251
total_6831008	K01951
total_6831029	K01880
total_683127	K01848
total_6831319	K02887
total_6831416	K01129
total_6831418	K01782
total_6831917	K05896
total_6832286	K13282
total_6832344	K00228
total_6832436	K03723
total_6832437	K09159
total_6832731	K04487
total_6833056	K01356
total_6833501	K00799
total_6833746	K01322
total_683377	K00936
total_683384	K00356
total_6834309	K00942
total_6834347	K01689
total_68345	K10563
total_6834504	K00673
total_68346	K03584
total_6834697	K00019
total_683474	K02347
total_6834788	K01409
total_6834967	K00673
total_6835039	K02933
total_6835056	K01945
total_6835057	K00602
total_6835310	K01392
total_6835332	K15358
total_6835389	K06168
total_6835556	K03820
total_6835625	K00626
total_6835633	K02885
total_6835694	K03529
total_6835836	K00858
total_6835849	K00937
total_6835899	K01509
total_6836096	K01354
total_6836480	K01338
total_683653	K00239
total_683654	K00108
total_6836784	K01358
total_6836898	K02988
total_6836936	K01880
total_6837038	K02825
total_6837184	K02897
total_6837530	K02014
total_6837722	K06958
total_6837951	K01962
total_6838527	K00945
total_683858	K01273
total_6838721	K00329
total_6839160	K01916
total_6839200	K00258
total_6839351	K01924
total_6839582	K03088
total_6839805	K02200
total_6839932	K01439
total_6839956	K15034
total_6839957	K07170
total_6840042	K02115
total_6840054	K00226
total_6840250	K02341
total_6840522	K01356
total_6840779	K09134
total_6840780	K01714
total_6840783	K03787
total_6840982	K03118
total_6840984	K03116
total_6841024	K01474
total_684111	K07320
total_6841165	K00167
total_6841428	K01662
total_6841593	K03641
total_6841741	K03703
total_6842067	K03100
total_684214	K03592
total_6842175	K01759
total_684222	K00857
total_684223	K02834
total_6842412	K03595
total_6842413	K12410
total_6842466	K08676
total_6842513	K04566
total_684283	K03210
total_6842894	K11005
total_6842954	K03703
total_684308	K00820
total_684341	K13525
total_6843474	K12685
total_6843501	K01878
total_6843703	K12573
total_6843750	K01207
total_6843751	K06941
total_6843783	K03650
total_6844269	K01151
total_6844272	K01610
total_6844298	K06941
total_6844477	K01077
total_6844511	K00761
total_6844855	K01876
total_6845047	K02372
total_6845074	K01768
total_6845082	K00411
total_6845405	K01520
total_6845423	K01937
total_6845457	K01610
total_6845561	K02611
total_6845820	K00611
total_6845852	K02341
total_6845922	K00767
total_6845923	K05915
total_6845973	K02621
total_6846092	K00286
total_6846141	K02982
total_6846191	K15269
total_6846197	K01303
total_6846319	K02372
total_684636	K06173
total_6846477	K13483
total_684701	K01142
total_6847040	K01284
total_6847057	K03722
total_6847476	K01890
total_6847477	K01889
total_6847576	K14267
total_6847645	K01937
total_6847690	K05794
total_6847905	K00761
total_6848054	K02959
total_6848188	K01754
total_6848323	K01953
total_6848517	K00936
total_6848564	K05994
total_6848625	K06180
total_6848959	K02470
total_6848966	K07397
total_6849227	K00762
total_6849255	K02904
total_6849382	K02863
total_6849462	K11177
total_6849542	K02904
total_6849705	K00102
total_6849751	K02982
total_6849924	K01284
total_6850030	K01885
total_6850158	K00762
total_6850166	K14261
total_6850257	K09181
total_685032	K02888
total_6850360	K01338
total_6850652	K00957
total_6850764	K03631
total_6850792	K02965
total_6850947	K07567
total_6851	K00609
total_6851014	K00763
total_6851120	K01043
total_6851231	K02897
total_6851276	K00101
total_6851335	K01892
total_6851483	K10563
total_6851559	K10761
total_6851677	K03571
total_6852022	K03790
total_6852045	K01486
total_6852408	K02967
total_6852467	K05595
total_6852485	K14441
total_6852566	K01867
total_685268	K00554
total_6852724	K01782
total_6852907	K01961
total_6852933	K06180
total_68532	K01206
total_6853285	K02500
total_6853373	K05540
total_6853382	K01354
total_6853526	K01409
total_6853589	K02108
total_6853832	K00632
total_6853910	K07556
total_6853972	K09457
total_6854264	K02871
total_6854266	K02967
total_6854267	K02357
total_6854274	K03888
total_6854324	K07749
total_6854332	K03218
total_6854351	K00257
total_6854354	K05896
total_6854571	K01322
total_6854586	K01937
total_6854625	K13245
total_6854899	K05838
total_685495	K00228
total_6855227	K00969
total_6855237	K10773
total_685529	K01322
total_6855436	K01952
total_6855661	K02113
total_6855745	K01916
total_6855846	K02950
total_6855939	K02564
total_6855954	K00586
total_6856333	K01265
total_6856418	K02315
total_6856588	K00099
total_6856711	K01322
total_6856721	K00969
total_6856754	K01463
total_6857154	K00166
total_6857276	K02346
total_6857345	K01873
total_6857349	K00940
total_6857350	K06287
total_6857351	K03569
total_6857353	K03571
total_6857355	K05837
total_6857394	K03722
total_6857541	K01529
total_6857717	K00554
total_6857734	K03750
total_6857735	K03637
total_685809	K02836
total_6858232	K00810
total_6858298	K00793
total_6858310	K02474
total_6858375	K00568
total_685843	K00615
total_6858537	K00942
total_6858853	K08303
total_6858921	K01733
total_6858991	K02890
total_685914	K04566
total_6859191	K01476
total_6859360	K00135
total_685937	K14742
total_6859480	K01239
total_6859608	K00821
total_6859862	K01069
total_6859863	K06402
total_6859891	K00133
total_6860018	K01879
total_6860269	K01295
total_6860600	K01873
total_6860713	K01962
total_6861042	K00119
total_6861307	K04485
total_686156	K01415
total_6861680	K00974
total_6861686	K09772
total_6861744	K01406
total_6861845	K01132
total_6861889	K15977
total_6861963	K00101
total_686197	K03199
total_686198	K03198
total_6862251	K02897
total_6862387	K01465
total_686275	K01754
total_6863110	K01358
total_6863141	K02834
total_6863508	K00003
total_6863587	K01745
total_686412	K03294
total_6864819	K06287
total_6864860	K03701
total_6864986	K06168
total_6864992	K01726
total_6865065	K03742
total_6865153	K02835
total_6865219	K00821
total_6865288	K01255
total_6865434	K00077
total_6865459	K01644
total_6865538	K01265
total_6865741	K02198
total_6865811	K00773
total_6865851	K02493
total_6865854	K03628
total_6866554	K02335
total_6866590	K06959
total_6866860	K15257
total_6866861	K12454
total_6866940	K01338
total_6867069	K01952
total_6867975	K09607
total_6868013	K03433
total_6868109	K00128
total_6868435	K01754
total_6868525	K02926
total_6868554	K01207
total_6868621	K01207
total_6868691	K15223
total_6868923	K02687
total_6868988	K00765
total_6869107	K00763
total_6869111	K01322
total_6869168	K03092
total_6869406	K03733
total_6869486	K02902
total_6869644	K00252
total_6869686	K00282
total_6869773	K03977
total_6869780	K01768
total_687005	K03531
total_6870096	K02931
total_6870097	K02895
total_6870711	K01890
total_6870797	K00540
total_687086	K02931
total_6870889	K06173
total_6871620	K01322
total_6871904	K04772
total_6872179	K02428
total_6872219	K01990
total_6872225	K01147
total_6872226	K01595
total_6872231	K00767
total_6872403	K01772
total_6872553	K00329
total_6872691	K01638
total_6872727	K03684
total_6873016	K09883
total_6873017	K09882
total_6873074	K04768
total_6873122	K01955
total_6873136	K01434
total_6873356	K02876
total_6873769	K01687
total_6873770	K05970
total_6873996	K02881
total_6873997	K02933
total_6873998	K02994
total_6874043	K01958
total_6874157	K03979
total_6874229	K03100
total_6874605	K00602
total_6874649	K01265
total_6874869	K03546
total_6875277	K00161
total_6875281	K01868
total_687573	K02988
total_6876103	K00499
total_6876105	K03043
total_6876228	K07462
total_6876477	K01945
total_6876501	K00278
total_6876612	K03821
total_6876744	K03590
total_6876757	K00335
total_6876758	K00334
total_6876799	K06001
total_6877020	K01469
total_68773	K01918
total_6877337	K02118
total_6877507	K01817
total_687754	K07566
total_6877764	K00332
total_687787	K01081
total_6877901	K02876
total_6877923	K02897
total_6877934	K07456
total_6878403	K02897
total_6878404	K00604
total_6878498	K03517
total_6878680	K01255
total_6878805	K02298
total_6878806	K02299
total_6878849	K03889
total_6878882	K02342
total_6879198	K03724
total_6879454	K03799
total_6879595	K00230
total_688003	K07165
total_6880149	K00850
total_6880692	K13525
total_6880728	K07250
total_6880987	K00231
total_6881000	K07386
total_6881187	K01937
total_6881308	K01679
total_6881408	K06131
total_6881418	K07040
total_6881947	K01468
total_6882107	K00019
total_6882113	K01693
total_6882117	K03501
total_6882297	K00560
total_6882314	K03585
total_6882437	K00341
total_6882507	K00164
total_6882586	K02897
total_688266	K14647
total_688270	K01299
total_6882753	K12573
total_6882779	K01749
total_6882780	K02492
total_6882907	K03496
total_6883174	K00258
total_6883521	K01795
total_6883542	K02313
total_6883585	K03703
total_6883596	K02600
total_6883641	K02275
total_6883728	K01151
total_6883801	K13995
total_6883803	K02234
total_6883804	K01464
total_6883807	K15358
total_6883808	K15358
total_6883814	K01474
total_6883815	K15358
total_6883831	K01750
total_6883936	K01259
total_6884000	K02897
total_6884009	K00282
total_688401	K01055
total_6884275	K14161
total_6884338	K00526
total_6884349	K02878
total_6884423	K07263
total_6884583	K00821
total_6884717	K01647
total_6884739	K01692
total_688499	K01791
total_6885109	K14160
total_688520	K01696
total_6885234	K07386
total_6885367	K15037
total_6885608	K00786
total_6885822	K00324
total_6885871	K10206
total_6885923	K01474
total_6885974	K08676
total_6886168	K08884
total_6886228	K06168
total_6886299	K03531
total_6886333	K07758
total_6886723	K00537
total_6886724	K03284
total_6886725	K04773
total_6886726	K00517
total_6886883	K11418
total_6886949	K00128
total_6886966	K00411
total_688701	K13766
total_6887149	K00721
total_6887180	K13010
total_6887610	K00332
total_6887790	K01890
total_688797	K06177
total_6888172	K02435
total_688826	K00666
total_68883	K00936
total_6888318	K02335
total_6888472	K01599
total_6888517	K01868
total_6888536	K03588
total_6888588	K05275
total_6888725	K01285
total_6888763	K13049
total_6888871	K02887
total_688901	K01772
total_6889045	K07462
total_6889095	K14415
total_6889276	K00412
total_6889434	K03574
total_6889566	K06168
total_6889738	K07566
total_6889768	K03568
total_688977	K01652
total_6889774	K00634
total_688986	K04749
total_688991	K01286
total_6889934	K02564
total_6889936	K02621
total_6890105	K07124
total_6890109	K05995
total_6890110	K00133
total_6890459	K00406
total_6890512	K01919
total_6890590	K01640
total_6890721	K08683
total_6890722	K11293
total_6891108	K13695
total_6891392	K01438
total_6891415	K02302
total_6891622	K06287
total_6891739	K03179
total_6891928	K01913
total_6891930	K00540
total_6892087	K01495
total_6892207	K02299
total_6892332	K03688
total_6892354	K01869
total_6892365	K03625
total_6892369	K15855
total_6892375	K00969
total_6892443	K00342
total_6892588	K01206
total_6892675	K01468
total_689281	K00333
total_6892820	K01271
total_6892837	K08289
total_689297	K03595
total_6893073	K01409
total_6893245	K10563
total_6893351	K02346
total_6893352	K05896
total_6893406	K07486
total_6893780	K00886
total_6893909	K02014
total_6894254	K04066
total_6894415	K01607
total_6894657	K06941
total_6894703	K01356
total_6894737	K03702
total_6894788	K01296
total_6895041	K15866
total_6895133	K02356
total_689532	K02274
total_6895346	K07157
total_6895389	K03072
total_6895717	K03294
total_6895726	K02275
total_6895727	K02274
total_6895928	K03117
total_6895949	K14682
total_6895964	K03438
total_6896081	K12573
total_6896160	K09812
total_6896589	K02276
total_6896590	K02258
total_6896596	K02274
total_6896717	K01679
total_6896889	K01295
total_6896985	K06941
total_689710	K01552
total_6897179	K03529
total_6897249	K01439
total_6897467	K14162
total_6897482	K07285
total_6897497	K04759
total_6898198	K01881
total_6898203	K01524
total_689859	K01474
total_6898685	K01468
total_689889	K00856
total_689890	K01693
total_6898929	K02259
total_6898934	K06442
total_6898969	K02115
total_6898973	K00758
total_689900	K01465
total_6899139	K00297
total_6899197	K07462
total_6899260	K07042
total_689930	K06911
total_6899323	K02335
total_6899336	K01467
total_6899405	K02600
total_6899512	K01754
total_6899552	K02945
total_6899559	K02335
total_6899611	K01120
total_6899636	K03703
total_6899690	K00024
total_6899717	K05520
total_6899724	K00335
total_689974	K07566
total_690028	K12251
total_690029	K10536
total_6900298	K08289
total_690032	K00329
total_6900394	K06997
total_6900398	K03438
total_6900412	K09883
total_6900619	K02343
total_6900637	K01867
total_6900761	K01256
total_6901036	K00568
total_6901200	K00891
total_6901237	K12573
total_6901502	K06173
total_6901592	K02897
total_6902115	K03089
total_6902218	K00573
total_6902228	K00324
total_6902230	K00325
total_6902233	K01183
total_6902234	K07749
total_6902383	K02519
total_6902466	K03438
total_6902490	K03641
total_6902562	K00342
total_6902698	K05808
total_6902974	K01933
total_6903067	K14266
total_6903417	K01653
total_690344	K07116
total_6903463	K00773
total_6903748	K03531
total_6903888	K00962
total_6903916	K09812
total_6903945	K00684
total_6904431	K06916
total_6904570	K00382
total_6904617	K03531
total_6904983	K00684
total_6905020	K01005
total_6905289	K03977
total_6905303	K03531
total_6905395	K07455
total_6905491	K01876
total_6905618	K00626
total_6905767	K02014
total_6906006	K01362
total_6906012	K01834
total_6906014	K01698
total_6906085	K00003
total_6906087	K00657
total_6906473	K04566
total_6906505	K01724
total_6906634	K00337
total_6906746	K00951
total_6906782	K01955
total_6906939	K01620
total_6907035	K01802
total_6907094	K01286
total_690721	K01469
total_6907213	K01887
total_690759	K02492
total_6907665	K03652
total_6907727	K01278
total_6907844	K13051
total_6908241	K00031
